,Underyling,quarter,payoutChange,divGrowth,payoutAvg,debtEquityAvg,netMarginAvg
2015-12-26,LSTR,2015-12-26,-0.1714709086066485,-0.10626477711535161,0.09432188766384093,1.0738086997167857,0.04544120672692956
2014-12-27,LSTR,2014-12-27,-0.1714709086066485,-0.10626477711535161,0.09432188766384093,1.0738086997167857,0.04544120672692956
2017-12-31,MBIN,2017-12-31,0.018426853541362365,0.3757482382038507,0.16067158053742167,13.295322908387114,0.43741960123012685
2016-12-31,MBIN,2016-12-31,0.018426853541362365,0.3757482382038507,0.16067158053742167,13.295322908387114,0.43741960123012685
2015-12-31,MBIN,2015-12-31,0.018426853541362365,0.3757482382038507,0.16067158053742167,13.295322908387114,0.43741960123012685
2017-12-31,MBTF,2017-12-31,0.1946926233991151,0.18987325166634395,0.3198207403975233,8.628562460121993,0.21955834138751973
2016-12-31,MBTF,2016-12-31,0.1946926233991151,0.18987325166634395,0.3198207403975233,8.628562460121993,0.21955834138751973
2015-12-31,MBTF,2015-12-31,0.1946926233991151,0.18987325166634395,0.3198207403975233,8.628562460121993,0.21955834138751973
2014-12-31,MBTF,2014-12-31,0.1946926233991151,0.18987325166634395,0.3198207403975233,8.628562460121993,0.21955834138751973
2017-12-31,MCBC,2017-12-31,0.1587794025043244,0.32467807287552763,0.3056248678069497,10.013065078742486,0.22060244536761808
2016-12-31,MCBC,2016-12-31,0.1587794025043244,0.32467807287552763,0.3056248678069497,10.013065078742486,0.22060244536761808
2015-12-31,MCBC,2015-12-31,0.1587794025043244,0.32467807287552763,0.3056248678069497,10.013065078742486,0.22060244536761808
2014-12-31,MCBC,2014-12-31,0.1587794025043244,0.32467807287552763,0.3056248678069497,10.013065078742486,0.22060244536761808
2018-03-31,MCHP,2018-03-31,0.3266515856868252,0.05656003180562615,1.3785988339298676,1.4808274638029113,0.08719565631317548
2017-03-31,MCHP,2017-03-31,0.3266515856868252,0.05656003180562615,1.3785988339298676,1.4808274638029113,0.08719565631317548
2016-03-31,MCHP,2016-03-31,0.3266515856868252,0.05656003180562615,1.3785988339298676,1.4808274638029113,0.08719565631317548
2015-03-31,MCHP,2015-03-31,0.3266515856868252,0.05656003180562615,1.3785988339298676,1.4808274638029113,0.08719565631317548
2017-12-31,MELI,2017-12-31,3.0497586711359683,-0.0032133730631236737,0.7667062631314584,2.7603439607883935,0.11121897660570701
2016-12-31,MELI,2016-12-31,3.0497586711359683,-0.0032133730631236737,0.7667062631314584,2.7603439607883935,0.11121897660570701
2015-12-31,MELI,2015-12-31,3.0497586711359683,-0.0032133730631236737,0.7667062631314584,2.7603439607883935,0.11121897660570701
2014-12-31,MELI,2014-12-31,3.0497586711359683,-0.0032133730631236737,0.7667062631314584,2.7603439607883935,0.11121897660570701
2017-12-31,MFSF,2017-12-31,0.24334171975559685,0.29572510702324845,0.33595197274103433,9.81736211584251,0.20167244993591138
2016-12-31,MFSF,2016-12-31,0.24334171975559685,0.29572510702324845,0.33595197274103433,9.81736211584251,0.20167244993591138
2015-12-31,MFSF,2015-12-31,0.24334171975559685,0.29572510702324845,0.33595197274103433,9.81736211584251,0.20167244993591138
2014-12-31,MFSF,2014-12-31,0.24334171975559685,0.29572510702324845,0.33595197274103433,9.81736211584251,0.20167244993591138
2017-12-31,MHLD,2017-12-31,0.24139506036971695,0.12956917738881316,0.5321965008573148,5.582854886489635,0.0027152176182073337
2016-12-31,MHLD,2016-12-31,0.24139506036971695,0.12956917738881316,0.5321965008573148,5.582854886489635,0.0027152176182073337
2015-12-31,MHLD,2015-12-31,0.24139506036971695,0.12956917738881316,0.5321965008573148,5.582854886489635,0.0027152176182073337
2014-12-31,MHLD,2014-12-31,0.24139506036971695,0.12956917738881316,0.5321965008573148,5.582854886489635,0.0027152176182073337
2017-12-31,MKSI,2017-12-31,-0.17295607937368804,0.030982940084200845,0.25120460767844427,0.4658887220583416,0.13608142327707937
2016-12-31,MKSI,2016-12-31,-0.17295607937368804,0.030982940084200845,0.25120460767844427,0.4658887220583416,0.13608142327707937
2015-12-31,MKSI,2015-12-31,-0.17295607937368804,0.030982940084200845,0.25120460767844427,0.4658887220583416,0.13608142327707937
2014-12-31,MKSI,2014-12-31,-0.17295607937368804,0.030982940084200845,0.25120460767844427,0.4658887220583416,0.13608142327707937
2017-12-31,MKTX,2017-12-31,0.011677105970240742,0.26900403426569214,0.3142508326824191,0.12702327357314813,0.34350317163307476
2016-12-31,MKTX,2016-12-31,0.011677105970240742,0.26900403426569214,0.3142508326824191,0.12702327357314813,0.34350317163307476
2015-12-31,MKTX,2015-12-31,0.011677105970240742,0.26900403426569214,0.3142508326824191,0.12702327357314813,0.34350317163307476
2014-12-31,MKTX,2014-12-31,0.011677105970240742,0.26900403426569214,0.3142508326824191,0.12702327357314813,0.34350317163307476
2018-06-02,MLHR,2018-06-02,0.011312962355648937,0.0843766693693242,0.30143112774840314,1.221542940197886,0.05617910386556452
2017-06-03,MLHR,2017-06-03,0.011312962355648937,0.0843766693693242,0.30143112774840314,1.221542940197886,0.05617910386556452
2016-05-28,MLHR,2016-05-28,0.011312962355648937,0.0843766693693242,0.30143112774840314,1.221542940197886,0.05617910386556452
2015-05-30,MLHR,2015-05-30,0.011312962355648937,0.0843766693693242,0.30143112774840314,1.221542940197886,0.05617910386556452
2017-12-31,MORN,2017-12-31,-0.06727268230383406,0.08882880896324956,0.2588741314392797,0.7640476602453612,0.1732884322431593
2016-12-31,MORN,2016-12-31,-0.06727268230383406,0.08882880896324956,0.2588741314392797,0.7640476602453612,0.1732884322431593
2015-12-31,MORN,2015-12-31,-0.06727268230383406,0.08882880896324956,0.2588741314392797,0.7640476602453612,0.1732884322431593
2014-12-31,MORN,2014-12-31,-0.06727268230383406,0.08882880896324956,0.2588741314392797,0.7640476602453612,0.1732884322431593
2017-12-31,MPB,2017-12-31,-0.026907755199868655,0.05202817558333117,0.31942740403962294,13.46988716981823,0.18417805597787554
2016-12-31,MPB,2016-12-31,-0.026907755199868655,0.05202817558333117,0.31942740403962294,13.46988716981823,0.18417805597787554
2015-12-31,MPB,2015-12-31,-0.026907755199868655,0.05202817558333117,0.31942740403962294,13.46988716981823,0.18417805597787554
2014-12-31,MPB,2014-12-31,-0.026907755199868655,0.05202817558333117,0.31942740403962294,13.46988716981823,0.18417805597787554
2017-12-31,MPWR,2017-12-31,0.38653989967659624,0.5666374337534067,0.6666986119498725,0.2020108750810269,0.12656676550919313
2016-12-31,MPWR,2016-12-31,0.38653989967659624,0.5666374337534067,0.6666986119498725,0.2020108750810269,0.12656676550919313
2015-12-31,MPWR,2015-12-31,0.38653989967659624,0.5666374337534067,0.6666986119498725,0.2020108750810269,0.12656676550919313
2014-12-31,MPWR,2014-12-31,0.38653989967659624,0.5666374337534067,0.6666986119498725,0.2020108750810269,0.12656676550919313
2017-12-31,MRLN,2017-12-31,-0.0056106325227357106,0.04804120785096696,0.36585043145979745,4.478596100593603,0.23770799822490205
2016-12-31,MRLN,2016-12-31,-0.0056106325227357106,0.04804120785096696,0.36585043145979745,4.478596100593603,0.23770799822490205
2015-12-31,MRLN,2015-12-31,-0.0056106325227357106,0.04804120785096696,0.36585043145979745,4.478596100593603,0.23770799822490205
2014-12-31,MRLN,2014-12-31,-0.0056106325227357106,0.04804120785096696,0.36585043145979745,4.478596100593603,0.23770799822490205
2018-02-03,MRVL,2018-02-03,-13.898015672289256,-0.009670309457362617,1.953149331083301,0.20184922033452687,-0.028799490622740703
2017-01-28,MRVL,2017-01-28,-13.898015672289256,-0.009670309457362617,1.953149331083301,0.20184922033452687,-0.028799490622740703
2016-01-30,MRVL,2016-01-30,-13.898015672289256,-0.009670309457362617,1.953149331083301,0.20184922033452687,-0.028799490622740703
2015-01-31,MRVL,2015-01-31,-13.898015672289256,-0.009670309457362617,1.953149331083301,0.20184922033452687,-0.028799490622740703
2018-06-30,MSFT,2018-06-30,0.059155896652656824,0.08735707857400121,0.5889692207487435,1.8900923052563197,0.21313884811478254
2017-06-30,MSFT,2017-06-30,0.059155896652656824,0.08735707857400121,0.5889692207487435,1.8900923052563197,0.21313884811478254
2016-06-30,MSFT,2016-06-30,0.059155896652656824,0.08735707857400121,0.5889692207487435,1.8900923052563197,0.21313884811478254
2015-06-30,MSFT,2015-06-30,0.059155896652656824,0.08735707857400121,0.5889692207487435,1.8900923052563197,0.21313884811478254
2017-12-31,MTCH,2017-12-31,0.22744905842187002,0.0,8.493724196938105,4.059531380526457,0.18293677206412873
2016-12-31,MTCH,2016-12-31,0.22744905842187002,0.0,8.493724196938105,4.059531380526457,0.18293677206412873
2015-12-31,MTCH,2015-12-31,0.22744905842187002,0.0,8.493724196938105,4.059531380526457,0.18293677206412873
2014-12-31,MTCH,2014-12-31,0.22744905842187002,0.0,8.493724196938105,4.059531380526457,0.18293677206412873
2017-12-31,MTGE,2017-12-31,-2.991753630729416,-0.23606927653919507,-0.521263653925182,4.792283930646964,0.17017368663645085
2016-12-31,MTGE,2016-12-31,-2.991753630729416,-0.23606927653919507,-0.521263653925182,4.792283930646964,0.17017368663645085
2015-12-31,MTGE,2015-12-31,-2.991753630729416,-0.23606927653919507,-0.521263653925182,4.792283930646964,0.17017368663645085
2014-12-31,MTGE,2014-12-31,-2.991753630729416,-0.23606927653919507,-0.521263653925182,4.792283930646964,0.17017368663645085
2017-12-31,NAVG,2017-12-31,0.8679702645060194,0.22926208651399493,0.08659755666154352,3.1765117218637777,0.058933116199060796
2016-12-31,NAVG,2016-12-31,0.8679702645060194,0.22926208651399493,0.08659755666154352,3.1765117218637777,0.058933116199060796
2015-12-31,NAVG,2015-12-31,0.8679702645060194,0.22926208651399493,0.08659755666154352,3.1765117218637777,0.058933116199060796
2014-12-31,NAVG,2014-12-31,0.8679702645060194,0.22926208651399493,0.08659755666154352,3.1765117218637777,0.058933116199060796
2017-12-31,NCBS,2017-12-31,0.30232529597497704,0.9273507578100835,0.026418785190153237,8.580280028912426,0.2169719596038264
2016-12-31,NCBS,2016-12-31,0.30232529597497704,0.9273507578100835,0.026418785190153237,8.580280028912426,0.2169719596038264
2015-12-31,NCBS,2015-12-31,0.30232529597497704,0.9273507578100835,0.026418785190153237,8.580280028912426,0.2169719596038264
2014-12-31,NCBS,2014-12-31,0.30232529597497704,0.9273507578100835,0.026418785190153237,8.580280028912426,0.2169719596038264
2017-12-28,NCMI,2017-12-28,2.516877181145978,0.04355801546721364,10.261596390768696,-3.5178328522995783,0.025583841855399417
2016-12-29,NCMI,2016-12-29,2.516877181145978,0.04355801546721364,10.261596390768696,-3.5178328522995783,0.025583841855399417
2015-12-31,NCMI,2015-12-31,2.516877181145978,0.04355801546721364,10.261596390768696,-3.5178328522995783,0.025583841855399417
2015-01-01,NCMI,2015-01-01,2.516877181145978,0.04355801546721364,10.261596390768696,-3.5178328522995783,0.025583841855399417
2017-12-31,NDAQ,2017-12-31,2.395044279533442,0.43134502122996854,1.0999913464866735,1.4673439966529427,0.11334699133370407
2016-12-31,NDAQ,2016-12-31,2.395044279533442,0.43134502122996854,1.0999913464866735,1.4673439966529427,0.11334699133370407
2015-12-31,NDAQ,2015-12-31,2.395044279533442,0.43134502122996854,1.0999913464866735,1.4673439966529427,0.11334699133370407
2014-12-31,NDAQ,2014-12-31,2.395044279533442,0.43134502122996854,1.0999913464866735,1.4673439966529427,0.11334699133370407
2017-12-31,NGHC,2017-12-31,1.1930156177333582,1.36424601725981,0.26309620490456564,3.673960081934321,0.043131238604129096
2016-12-31,NGHC,2016-12-31,1.1930156177333582,1.36424601725981,0.26309620490456564,3.673960081934321,0.043131238604129096
2015-12-31,NGHC,2015-12-31,1.1930156177333582,1.36424601725981,0.26309620490456564,3.673960081934321,0.043131238604129096
2014-12-31,NGHC,2014-12-31,1.1930156177333582,1.36424601725981,0.26309620490456564,3.673960081934321,0.043131238604129096
2017-12-31,NICE,2017-12-31,-0.06110464922023218,-0.2487200636193216,0.18057610130191834,0.5582029414795758,0.16731594955273707
2016-12-31,NICE,2016-12-31,-0.06110464922023218,-0.2487200636193216,0.18057610130191834,0.5582029414795758,0.16731594955273707
2015-12-31,NICE,2015-12-31,-0.06110464922023218,-0.2487200636193216,0.18057610130191834,0.5582029414795758,0.16731594955273707
2014-12-31,NICE,2014-12-31,-0.06110464922023218,-0.2487200636193216,0.18057610130191834,0.5582029414795758,0.16731594955273707
2017-12-31,NKSH,2017-12-31,0.0755784117152627,0.012086258986923948,0.5395705260713303,5.903900655105556,0.32397372931888624
2016-12-31,NKSH,2016-12-31,0.0755784117152627,0.012086258986923948,0.5395705260713303,5.903900655105556,0.32397372931888624
2015-12-31,NKSH,2015-12-31,0.0755784117152627,0.012086258986923948,0.5395705260713303,5.903900655105556,0.32397372931888624
2014-12-31,NKSH,2014-12-31,0.0755784117152627,0.012086258986923948,0.5395705260713303,5.903900655105556,0.32397372931888624
2017-12-31,NRIM,2017-12-31,0.18893408965284522,0.07916141259658353,0.3713650663948403,7.176193273176399,0.15778329287226828
2016-12-31,NRIM,2016-12-31,0.18893408965284522,0.07916141259658353,0.3713650663948403,7.176193273176399,0.15778329287226828
2015-12-31,NRIM,2015-12-31,0.18893408965284522,0.07916141259658353,0.3713650663948403,7.176193273176399,0.15778329287226828
2014-12-31,NRIM,2014-12-31,0.18893408965284522,0.07916141259658353,0.3713650663948403,7.176193273176399,0.15778329287226828
2018-04-27,NTAP,2018-04-27,2.2683690605934252,0.009645909645909612,1.3804881473852184,2.8904084307129523,0.04879175259445446
2017-04-28,NTAP,2017-04-28,2.2683690605934252,0.009645909645909612,1.3804881473852184,2.8904084307129523,0.04879175259445446
2016-04-29,NTAP,2016-04-29,2.2683690605934252,0.009645909645909612,1.3804881473852184,2.8904084307129523,0.04879175259445446
2015-04-24,NTAP,2015-04-24,2.2683690605934252,0.009645909645909612,1.3804881473852184,2.8904084307129523,0.04879175259445446
2017-12-31,NTES,2017-12-31,-0.027990949210221088,0.25139145452874956,0.2471973920032865,0.4805004642544164,0.26574493247166653
2016-12-31,NTES,2016-12-31,-0.027990949210221088,0.25139145452874956,0.2471973920032865,0.4805004642544164,0.26574493247166653
2015-12-31,NTES,2015-12-31,-0.027990949210221088,0.25139145452874956,0.2471973920032865,0.4805004642544164,0.26574493247166653
2014-12-31,NTES,2014-12-31,-0.027990949210221088,0.25139145452874956,0.2471973920032865,0.4805004642544164,0.26574493247166653
2017-12-31,NTRS,2017-12-31,-0.038164564055256756,0.08658835239451468,0.35147763411054866,13.19550195938085,0.21136904330356332
2016-12-31,NTRS,2016-12-31,-0.038164564055256756,0.08658835239451468,0.35147763411054866,13.19550195938085,0.21136904330356332
2015-12-31,NTRS,2015-12-31,-0.038164564055256756,0.08658835239451468,0.35147763411054866,13.19550195938085,0.21136904330356332
2014-12-31,NTRS,2014-12-31,-0.038164564055256756,0.08658835239451468,0.35147763411054866,13.19550195938085,0.21136904330356332
2018-03-31,NVEC,2018-03-31,0.3823175269670936,0.3129745334434487,1.4884545500624953,0.013093480913019895,0.45549761327120253
2017-03-31,NVEC,2017-03-31,0.3823175269670936,0.3129745334434487,1.4884545500624953,0.013093480913019895,0.45549761327120253
2016-03-31,NVEC,2016-03-31,0.3823175269670936,0.3129745334434487,1.4884545500624953,0.013093480913019895,0.45549761327120253
2015-03-31,NVEC,2015-03-31,0.3823175269670936,0.3129745334434487,1.4884545500624953,0.013093480913019895,0.45549761327120253
2017-12-31,OLED,2017-12-31,0.2065159921572759,0.0,0.18568364376037125,0.18981450618384563,0.2093497417018829
2016-12-31,OLED,2016-12-31,0.2065159921572759,0.0,0.18568364376037125,0.18981450618384563,0.2093497417018829
2015-12-31,OLED,2015-12-31,0.2065159921572759,0.0,0.18568364376037125,0.18981450618384563,0.2093497417018829
2014-12-31,OLED,2014-12-31,0.2065159921572759,0.0,0.18568364376037125,0.18981450618384563,0.2093497417018829
2018-06-30,OTEX,2018-06-30,1.127786805234761,0.18504093010050018,0.35588087419148673,1.2704224826111263,0.22988780015499866
2017-06-30,OTEX,2017-06-30,1.127786805234761,0.18504093010050018,0.35588087419148673,1.2704224826111263,0.22988780015499866
2016-06-30,OTEX,2016-06-30,1.127786805234761,0.18504093010050018,0.35588087419148673,1.2704224826111263,0.22988780015499866
2015-06-30,OTEX,2015-06-30,1.127786805234761,0.18504093010050018,0.35588087419148673,1.2704224826111263,0.22988780015499866
2017-12-31,PAAS,2017-12-31,-0.14076349715179,-0.08455906282875796,0.00618981634424096,0.32994597824369937,-0.01954354375224988
2016-12-31,PAAS,2016-12-31,-0.14076349715179,-0.08455906282875796,0.00618981634424096,0.32994597824369937,-0.01954354375224988
2015-12-31,PAAS,2015-12-31,-0.14076349715179,-0.08455906282875796,0.00618981634424096,0.32994597824369937,-0.01954354375224988
2014-12-31,PAAS,2014-12-31,-0.14076349715179,-0.08455906282875796,0.00618981634424096,0.32994597824369937,-0.01954354375224988
2018-06-30,PAHC,2018-06-30,0.011767450610123076,0.010121576352027631,0.22751373422193014,3.824554219129985,0.09125029422674098
2017-06-30,PAHC,2017-06-30,0.011767450610123076,0.010121576352027631,0.22751373422193014,3.824554219129985,0.09125029422674098
2016-06-30,PAHC,2016-06-30,0.011767450610123076,0.010121576352027631,0.22751373422193014,3.824554219129985,0.09125029422674098
2015-06-30,PAHC,2015-06-30,0.011767450610123076,0.010121576352027631,0.22751373422193014,3.824554219129985,0.09125029422674098
2018-05-31,PAYX,2018-05-31,-0.01033891772916514,0.10266629534618772,0.8013254245781253,2.5169327866134457,0.26396653291068534
2017-05-31,PAYX,2017-05-31,-0.01033891772916514,0.10266629534618772,0.8013254245781253,2.5169327866134457,0.26396653291068534
2016-05-31,PAYX,2016-05-31,-0.01033891772916514,0.10266629534618772,0.8013254245781253,2.5169327866134457,0.26396653291068534
2015-05-31,PAYX,2015-05-31,-0.01033891772916514,0.10266629534618772,0.8013254245781253,2.5169327866134457,0.26396653291068534
2017-12-31,PBCT,2017-12-31,-0.02822283679683509,0.07313856139212545,0.743219256395136,7.133856694596208,0.22147571418047005
2016-12-31,PBCT,2016-12-31,-0.02822283679683509,0.07313856139212545,0.743219256395136,7.133856694596208,0.22147571418047005
2015-12-31,PBCT,2015-12-31,-0.02822283679683509,0.07313856139212545,0.743219256395136,7.133856694596208,0.22147571418047005
2014-12-31,PBCT,2014-12-31,-0.02822283679683509,0.07313856139212545,0.743219256395136,7.133856694596208,0.22147571418047005
2018-04-28,PDCO,2018-04-28,0.12023301741119245,0.06700717662769191,0.5129397608671624,1.4442125273764337,0.03402451012956384
2017-04-29,PDCO,2017-04-29,0.12023301741119245,0.06700717662769191,0.5129397608671624,1.4442125273764337,0.03402451012956384
2016-04-30,PDCO,2016-04-30,0.12023301741119245,0.06700717662769191,0.5129397608671624,1.4442125273764337,0.03402451012956384
2015-04-25,PDCO,2015-04-25,0.12023301741119245,0.06700717662769191,0.5129397608671624,1.4442125273764337,0.03402451012956384
2017-12-31,PDLI,2017-12-31,-0.3746264805642208,-0.599934311706491,0.18603900558821407,0.5121245182987774,0.5992604906501093
2016-12-31,PDLI,2016-12-31,-0.3746264805642208,-0.599934311706491,0.18603900558821407,0.5121245182987774,0.5992604906501093
2015-12-31,PDLI,2015-12-31,-0.3746264805642208,-0.599934311706491,0.18603900558821407,0.5121245182987774,0.5992604906501093
2014-12-31,PDLI,2014-12-31,-0.3746264805642208,-0.599934311706491,0.18603900558821407,0.5121245182987774,0.5992604906501093
2017-12-31,PEGA,2017-12-31,0.13206374222219588,0.11551856229517594,0.2915878198200113,0.9460058785130846,0.04278413990493721
2016-12-31,PEGA,2016-12-31,0.13206374222219588,0.11551856229517594,0.2915878198200113,0.9460058785130846,0.04278413990493721
2015-12-31,PEGA,2015-12-31,0.13206374222219588,0.11551856229517594,0.2915878198200113,0.9460058785130846,0.04278413990493721
2014-12-31,PEGA,2014-12-31,0.13206374222219588,0.11551856229517594,0.2915878198200113,0.9460058785130846,0.04278413990493721
2017-12-30,PEP,2017-12-30,0.19126346831163366,0.06245259231102566,0.7765411523419171,5.515370573412362,0.08790092454822072
2016-12-31,PEP,2016-12-31,0.19126346831163366,0.06245259231102566,0.7765411523419171,5.515370573412362,0.08790092454822072
2015-12-26,PEP,2015-12-26,0.19126346831163366,0.06245259231102566,0.7765411523419171,5.515370573412362,0.08790092454822072
2014-12-27,PEP,2014-12-27,0.19126346831163366,0.06245259231102566,0.7765411523419171,5.515370573412362,0.08790092454822072
2018-06-30,PINC,2018-06-30,0.4263037532537018,-0.0475883508626603,1.8016815535783646,-2.3599079829408214,0.04460420715609271
2017-06-30,PINC,2017-06-30,0.4263037532537018,-0.0475883508626603,1.8016815535783646,-2.3599079829408214,0.04460420715609271
2016-06-30,PINC,2016-06-30,0.4263037532537018,-0.0475883508626603,1.8016815535783646,-2.3599079829408214,0.04460420715609271
2015-06-30,PINC,2015-06-30,0.4263037532537018,-0.0475883508626603,1.8016815535783646,-2.3599079829408214,0.04460420715609271
2018-06-30,PROV,2018-06-30,0.7597962645028642,0.014170068336045505,1.1040524574974884,8.29993602179784,0.07280724023815517
2017-06-30,PROV,2017-06-30,0.7597962645028642,0.014170068336045505,1.1040524574974884,8.29993602179784,0.07280724023815517
2016-06-30,PROV,2016-06-30,0.7597962645028642,0.014170068336045505,1.1040524574974884,8.29993602179784,0.07280724023815517
2015-06-30,PROV,2015-06-30,0.7597962645028642,0.014170068336045505,1.1040524574974884,8.29993602179784,0.07280724023815517
2017-12-31,PTVCB,2017-12-31,0.2526634897272138,0.029548507667373825,0.6933478936817168,1.948928556056316,0.0743888408822041
2016-12-31,PTVCB,2016-12-31,0.2526634897272138,0.029548507667373825,0.6933478936817168,1.948928556056316,0.0743888408822041
2015-12-31,PTVCB,2015-12-31,0.2526634897272138,0.029548507667373825,0.6933478936817168,1.948928556056316,0.0743888408822041
2014-12-31,PTVCB,2014-12-31,0.2526634897272138,0.029548507667373825,0.6933478936817168,1.948928556056316,0.0743888408822041
2017-12-31,PUB,2017-12-31,0.8400391830793094,1.1658639788232013,0.26099563061938186,6.65670971454137,0.2471036444500324
2016-12-31,PUB,2016-12-31,0.8400391830793094,1.1658639788232013,0.26099563061938186,6.65670971454137,0.2471036444500324
2015-12-31,PUB,2015-12-31,0.8400391830793094,1.1658639788232013,0.26099563061938186,6.65670971454137,0.2471036444500324
2014-12-31,PUB,2014-12-31,0.8400391830793094,1.1658639788232013,0.26099563061938186,6.65670971454137,0.2471036444500324
2017-09-24,QCOM,2017-09-24,0.719570985634237,0.07983631921075178,0.7964074478082036,0.7982385605037571,0.18711116602938827
2016-09-25,QCOM,2016-09-25,0.719570985634237,0.07983631921075178,0.7964074478082036,0.7982385605037571,0.18711116602938827
2015-09-27,QCOM,2015-09-27,0.719570985634237,0.07983631921075178,0.7964074478082036,0.7982385605037571,0.18711116602938827
2014-09-28,QCOM,2014-09-28,0.719570985634237,0.07983631921075178,0.7964074478082036,0.7982385605037571,0.18711116602938827
2017-12-31,QCRH,2017-12-31,-0.04106284110527906,0.3968612706963934,0.06254119226475392,10.432303414749658,0.22452325888325567
2016-12-31,QCRH,2016-12-31,-0.04106284110527906,0.3968612706963934,0.06254119226475392,10.432303414749658,0.22452325888325567
2015-12-31,QCRH,2015-12-31,-0.04106284110527906,0.3968612706963934,0.06254119226475392,10.432303414749658,0.22452325888325567
2014-12-31,QCRH,2014-12-31,-0.04106284110527906,0.3968612706963934,0.06254119226475392,10.432303414749658,0.22452325888325567
2017-12-31,QIWI,2017-12-31,3.826776533271316,1.4408975387004546,0.8984009469464653,0.9910580811621403,0.19338438396566762
2016-12-31,QIWI,2016-12-31,3.826776533271316,1.4408975387004546,0.8984009469464653,0.9910580811621403,0.19338438396566762
2015-12-31,QIWI,2015-12-31,3.826776533271316,1.4408975387004546,0.8984009469464653,0.9910580811621403,0.19338438396566762
2014-12-31,QIWI,2014-12-31,3.826776533271316,1.4408975387004546,0.8984009469464653,0.9910580811621403,0.19338438396566762
2017-12-31,RBB,2017-12-31,-0.046938972890991325,0.2746941381928549,0.19146239979161175,5.77145213241241,0.32233622944374557
2016-12-31,RBB,2016-12-31,-0.046938972890991325,0.2746941381928549,0.19146239979161175,5.77145213241241,0.32233622944374557
2015-12-31,RBB,2015-12-31,-0.046938972890991325,0.2746941381928549,0.19146239979161175,5.77145213241241,0.32233622944374557
2014-12-31,RBB,2014-12-31,-0.046938972890991325,0.2746941381928549,0.19146239979161175,5.77145213241241,0.32233622944374557
2017-12-31,RBNC,2017-12-31,0.5324531044464633,0.6820174968357424,0.29145716010736783,7.538706239127872,0.18188791480694796
2016-12-31,RBNC,2016-12-31,0.5324531044464633,0.6820174968357424,0.29145716010736783,7.538706239127872,0.18188791480694796
2015-12-31,RBNC,2015-12-31,0.5324531044464633,0.6820174968357424,0.29145716010736783,7.538706239127872,0.18188791480694796
2014-12-31,RBNC,2014-12-31,0.5324531044464633,0.6820174968357424,0.29145716010736783,7.538706239127872,0.18188791480694796
2018-06-02,RELL,2018-06-02,-1.0284824644339563,-0.02183407983296426,-0.031693746304087944,0.20236947373819178,-0.024947252630964267
2017-05-27,RELL,2017-05-27,-1.0284824644339563,-0.02183407983296426,-0.031693746304087944,0.20236947373819178,-0.024947252630964267
2016-05-28,RELL,2016-05-28,-1.0284824644339563,-0.02183407983296426,-0.031693746304087944,0.20236947373819178,-0.024947252630964267
2015-05-30,RELL,2015-05-30,-1.0284824644339563,-0.02183407983296426,-0.031693746304087944,0.20236947373819178,-0.024947252630964267
2018-06-30,RGLD,2018-06-30,-1.8124380998315244,0.04582287437267851,-0.24105349009687468,0.3163212682568693,-0.07775282269391258
2017-06-30,RGLD,2017-06-30,-1.8124380998315244,0.04582287437267851,-0.24105349009687468,0.3163212682568693,-0.07775282269391258
2016-06-30,RGLD,2016-06-30,-1.8124380998315244,0.04582287437267851,-0.24105349009687468,0.3163212682568693,-0.07775282269391258
2015-06-30,RGLD,2015-06-30,-1.8124380998315244,0.04582287437267851,-0.24105349009687468,0.3163212682568693,-0.07775282269391258
2017-09-30,RICK,2017-09-30,0.294946916428214,0.11910286156225831,0.1040192399082777,1.1752977833742997,0.06940255550539166
2016-09-30,RICK,2016-09-30,0.294946916428214,0.11910286156225831,0.1040192399082777,1.1752977833742997,0.06940255550539166
2015-09-30,RICK,2015-09-30,0.294946916428214,0.11910286156225831,0.1040192399082777,1.1752977833742997,0.06940255550539166
2014-09-30,RICK,2014-09-30,0.294946916428214,0.11910286156225831,0.1040192399082777,1.1752977833742997,0.06940255550539166
2018-03-31,RVSB,2018-03-31,-0.06953911128470576,0.20539842309668618,0.2167510480277198,8.516777653487352,0.1739515312834754
2017-03-31,RVSB,2017-03-31,-0.06953911128470576,0.20539842309668618,0.2167510480277198,8.516777653487352,0.1739515312834754
2016-03-31,RVSB,2016-03-31,-0.06953911128470576,0.20539842309668618,0.2167510480277198,8.516777653487352,0.1739515312834754
2015-03-31,RVSB,2015-03-31,-0.06953911128470576,0.20539842309668618,0.2167510480277198,8.516777653487352,0.1739515312834754
2018-03-31,RYAAY,2018-03-31,-0.4441023667500481,0.0,0.25521133987556927,1.8653042859560027,0.21309656256191603
2017-03-31,RYAAY,2017-03-31,-0.4441023667500481,0.0,0.25521133987556927,1.8653042859560027,0.21309656256191603
2016-03-31,RYAAY,2016-03-31,-0.4441023667500481,0.0,0.25521133987556927,1.8653042859560027,0.21309656256191603
2015-03-31,RYAAY,2015-03-31,-0.4441023667500481,0.0,0.25521133987556927,1.8653042859560027,0.21309656256191603
2017-12-31,SBBX,2017-12-31,0.158652392456452,0.46132247139534227,0.1830553021357393,11.405326181984174,0.16014995270767599
2016-12-31,SBBX,2016-12-31,0.158652392456452,0.46132247139534227,0.1830553021357393,11.405326181984174,0.16014995270767599
