,payoutRatio,debtEquityRatio,netMargin,roic,dividendsPaid,Underyling
1251,0.5633055344958302,1.4054300104253852,0.05436529853514579,0.29457098818290806,3715000,LMNR
1252,0.42963514519731943,1.3179575961675283,0.07208222633711725,0.32366928523619964,3462000,LMNR
1253,0.4481784806551822,1.119937001121446,0.07060043265444468,0.17822282714369045,3174000,LMNR
1254,0.39350593620369045,0.9822359692045061,0.06757070228682995,0.3250149479183057,2751000,LMNR
1255,0.2695170444890052,0.12013738076806263,0.09597450509017487,0.0,7930000,LMNX
1256,0.5740553062110902,0.11652079994252859,0.05104216317677792,0.0,7930000,LMNX
1257,0.215132524890806,0.09231119890594135,0.1550684032510475,1.8270161881938671,7930000,LMNX
1258,0.20310939220859053,0.11728969918185966,0.172008476405722,0.0,7930000,LMNX
1259,0.03757251315933492,5.31326542055647,0.5825252285202552,0.22456709640895747,3776000,LOB
1260,0.19872213751542875,6.876529636925783,0.11064605793794888,0.4079561448996222,2737000,LOB
1261,0.13246060606060606,4.2773257125667445,0.1943719312795092,0.5328794724630602,2732000,LOB
1262,0.2718949044585987,6.333467662883656,0.13962924877018426,0.33153323432788806,2732000,LOB
1263,0.37365825355381493,5.009024348714456,0.05023390023171425,51.201550387596896,1288000000,LOW
1264,0.3624312964759134,4.347839602113771,0.04757217343156405,55.017857142857146,1121000000,LOW
1265,0.3758837391987431,3.084922916122289,0.0430984866438704,15.305810397553516,957000000,LOW
1266,0.3046701260192735,2.182283306581059,0.04798747843409281,27.7816091954023,822000000,LOW
1267,0.09924138374799474,0.9864120617111385,0.06487016869534228,2.521059541878409,178908000000,LPL
1268,0.19731491662742234,0.8815954495821511,0.03421032555221511,0.9957302151433594,178908000000,LPL
1269,0.1850990064693814,0.8096647965152327,0.03405288014846735,0.7675870594035589,178908000000,LPL
1270,0.19784842546678638,0.9783229753244831,0.03418068109694575,0.718617913200905,178908000000,LPL
1271,0.37792793358536064,4.55306380879744,0.05578980731200255,2.451221388060516,90273000,LPLA
1272,0.46413033850706764,4.889105292967679,0.04739759118858355,0.0,89081000,LPLA
1273,0.5676722912124372,5.31777225024804,0.03948113871777994,0.0,95814000,LPLA
1274,0.5370388052324438,3.1600761630300536,0.040707992524342304,0.0,95616000,LPLA
1275,0.09000045175280087,1.0736331054663486,0.04853239174295986,2.592493097530035,15938000,LSTR
1276,0.10434655988350929,1.02115353778497,0.04333988822190023,0.0,14332000,LSTR
1277,0.08861865135521264,1.1266394558990385,0.04445134021592861,0.0,13088000,LSTR
1278,0.19887759439229444,1.1386348694653066,0.04356608606380511,0.0,27606000,LSTR
1279,0.13371194560346158,3.479508219293219,0.016154098432614335,1.4906326518990947,20766000,LTM
1280,0.3,3.6646658497410085,0.0077010882988404975,0.9077207018886811,20766000,LTM
1281,-0.09470343041126628,5.308483879945459,-0.022512626995049818,0.8689376253575773,20766000,LTM
1282,-0.07987383887531974,3.6304203915767204,-0.021497910323900415,0.9936699916493076,20766000,LTM
1283,0.07855504587155963,1.4074784276126557,0.16475367247650088,0.0,274000000,LUV
1284,0.09893048128342247,1.758677881767563,0.10986536107711138,0.0,222000000,LUV
1285,0.08253094910591471,1.8964392497961402,0.11100366449511401,2.6918367346938776,180000000,LUV
1286,0.12235915492957747,1.9111439114391144,0.061058855146466,1.3614595210946407,139000000,LUV
1287,1.1565217391304348,1.4805914972273568,0.02605937004305461,4.195652173913044,13300000,LXFR
1288,0.6073059360730594,1.758985200845666,0.05279652844744455,0.0,13300000,LXFR
1289,0.6708074534161491,1.5674720094284031,0.034977188789919615,0.0,10800000,LXFR
1290,0.3698630136986301,1.6214367160775371,0.05965270684371808,0.0,10800000,LXFR
1291,0.29001844640295144,1.9282601407978546,0.14148590650736573,1.6153846153846154,1415000000,LYB
1292,0.3636600625651721,2.8718584656084656,0.13144639002158792,1.5972222222222223,1395000000,LYB
1293,0.31501340482573725,2.4706870229007634,0.13673438215976783,1.962179487179487,1410000000,LYB
1294,0.33612841399137516,1.9096704354101515,0.091519031748816,1.5642214344150531,1403000000,LYB
1295,0.27216629980461504,0.4373722804203332,0.051053475905443804,2.166824164697941,22009000,LZB
1296,0.24039244896534065,0.48777883065302186,0.056525400313145534,2.484432933986697,20655000,LZB
1297,0.22890274062484228,0.4437915568536139,0.051954965195968525,2.78506045640327,18141000,LZB
1298,0.20506407810888333,0.46075711729174695,0.04965150011049569,1.717470200439502,14513000,LZB
1299,0.24061302681992336,2.8824067300658376,0.3132751860446507,3.246425166825548,942000000,MA
1300,0.20620842572062084,2.296852899575672,0.3766703786191537,3.3665521191294387,837000000,MA
1301,0.19091386554621848,1.690112806901128,0.3939174511223751,4.5099394987035435,727000000,MA
1302,0.14238319048935583,1.2525773195876289,0.38311619531829255,3.501685772083614,515000000,MA
1303,0.24202626641651032,-88.53333333333333,0.06972789115646258,9.661157024793388,129000000,MAS
1304,0.2606924643584521,-17.583892617449663,0.066739159983689,4.808219178082192,128000000,MAS
1305,0.35492957746478876,-41.525925925925925,0.04970596471576589,3.0878378378378377,126000000,MAS
