,ticker,numOfFirmsHoldingInTop10,numOfHolders,priorQDate,recQDate,priorQShares,recQShares,fundNumPercentChange,fundsCreatingNewPos,fundsAddingPos,fundsClosingPos,fundsReducingPos
allFirms,IBCP,2.0,137.0,2018-03-31,2018-06-30,17243000.0,18654000.0,8.18,22.0,56.0,9.0,33.0
hedgeFunds,IBCP,2.0,24.0,2018-03-31,2018-06-30,5460000.0,5418000.0,-0.77,3.0,10.0,4.0,9.0
allFirms,IBKC,8.0,249.0,2018-03-31,2018-06-30,45936000.0,48624000.0,5.85,34.0,87.0,40.0,79.0
hedgeFunds,IBKC,2.0,36.0,2018-03-31,2018-06-30,9926000.0,10366000.0,4.43,7.0,13.0,19.0,13.0
allFirms,IBKR,9.0,287.0,2018-03-31,2018-06-30,62143000.0,61215000.0,-1.49,58.0,106.0,33.0,86.0
hedgeFunds,IBKR,6.0,50.0,2018-03-31,2018-06-30,9362000.0,9841000.0,5.11,21.0,11.0,5.0,14.0
allFirms,IBOC,4.0,167.0,2018-03-31,2018-06-30,38990000.0,38325000.0,-1.7,15.0,68.0,4.0,54.0
hedgeFunds,IBOC,1.0,20.0,2018-03-31,2018-06-30,2856000.0,2889000.0,1.15,7.0,8.0,2.0,5.0
allFirms,IBTX,,,,,,,,,,,
hedgeFunds,IBTX,,,,,,,,,,,
allFirms,ICFI,1.0,182.0,2018-03-31,2018-06-30,17089000.0,17134000.0,0.26,29.0,68.0,22.0,62.0
hedgeFunds,ICFI,0.0,20.0,2018-03-31,2018-06-30,1567000.0,1044999.9999999999,-33.28,1.0,7.0,11.0,12.0
allFirms,ICHR,2.0,153.0,2018-03-31,2018-06-30,21069000.0,21235000.0,0.79,30.0,70.0,25.0,39.0
hedgeFunds,ICHR,1.0,25.0,2018-03-31,2018-06-30,5725000.0,5188000.0,-9.37,11.0,9.0,10.0,5.0
allFirms,ICLK,,,,,,,,,,,
hedgeFunds,ICLK,,,,,,,,,,,
allFirms,ICLR,16.0,325.0,2018-03-31,2018-06-30,48035000.0,48300000.0,0.55,38.0,115.0,30.0,115.0
hedgeFunds,ICLR,2.0,31.0,2018-03-31,2018-06-30,10791000.0,10887000.0,0.89,7.0,14.0,6.0,8.0
allFirms,ICON,0.0,71.0,2018-03-31,2018-06-30,31379000.0,18210000.0,-41.97,11.0,18.0,34.0,24.0
hedgeFunds,ICON,0.0,16.0,2018-03-31,2018-06-30,4091999.9999999995,5112000.0,24.94,6.0,5.0,3.0,4.0
allFirms,ICPT,3.0,160.0,2018-03-31,2018-06-30,19573000.0,20513000.0,4.8,32.0,54.0,16.0,47.0
hedgeFunds,ICPT,2.0,27.0,2018-03-31,2018-06-30,3381000.0,3779000.0,11.78,11.0,5.0,4.0,7.0
allFirms,ICUI,4.0,335.0,2018-03-31,2018-06-30,14723000.0,15202000.0,3.25,74.0,105.0,20.0,110.0
hedgeFunds,ICUI,2.0,56.0,2018-03-31,2018-06-30,2579000.0,3001000.0,16.37,21.0,19.0,3.0,14.0
allFirms,IDCC,5.0,271.0,2018-03-31,2018-06-30,25383000.0,25927000.0,2.14,31.0,107.0,31.0,84.0
hedgeFunds,IDCC,3.0,35.0,2018-03-31,2018-06-30,2836000.0,2479000.0,-12.59,4.0,12.0,5.0,17.0
allFirms,IDRA,0.0,95.0,2018-03-31,2018-06-30,11536000.0,10700000.0,-7.25,10.0,37.0,23.0,20.0
hedgeFunds,IDRA,0.0,13.0,2018-03-31,2018-06-30,6049000.0,5469000.0,-9.59,2.0,8.0,9.0,2.0
allFirms,IDSY,2.0,30.0,2018-03-31,2018-06-30,7517000.0,8252000.000000001,9.77,9.0,6.0,10.0,
hedgeFunds,IDSY,2.0,6.0,2018-03-31,2018-06-30,5142000.0,5972000.0,16.14,4.0,2.0,2.0,
allFirms,IDTI,7.0,290.0,2018-03-31,2018-06-30,127139000.0,123760000.0,-2.66,46.0,73.0,25.0,121.0
hedgeFunds,IDTI,2.0,31.0,2018-03-31,2018-06-30,5081000.0,4577000.0,-9.92,12.0,11.0,6.0,7.0
allFirms,IDXX,22.0,647.0,2018-03-31,2018-06-30,75151000.0,78933000.0,5.03,67.0,209.0,47.0,250.0
hedgeFunds,IDXX,1.0,73.0,2018-03-31,2018-06-30,8397000.0,7470000.0,-11.03,14.0,23.0,12.0,23.0
allFirms,IEA,0.0,44.0,2018-03-31,2018-06-30,3561000.0,5308000.0,49.06,35.0,5.0,3.0,
hedgeFunds,IEA,0.0,7.0,2018-03-31,2018-06-30,1370000.0,1105000.0,-19.31,3.0,1.0,2.0,
allFirms,IEF,38.0,364.0,2018-03-31,2018-06-30,58094000.0,62017000.0,6.75,39.0,137.0,38.0,127.0
hedgeFunds,IEF,8.0,16.0,2018-03-31,2018-06-30,2643000.0,1771000.0,-33.0,5.0,5.0,7.0,5.0
allFirms,IEP,2.0,103.0,2018-03-31,2018-06-30,167265000.0,176050000.0,5.25,21.0,14.0,31.0,
hedgeFunds,IEP,1.0,6.0,2018-03-31,2018-06-30,2456000.0,2348000.0,-4.39,1.0,2.0,4.0,
allFirms,IFRX,3.0,34.0,2018-03-31,2018-06-30,9786000.0,12830000.0,31.1,9.0,19.0,3.0,4.0
hedgeFunds,IFRX,2.0,14.0,2018-03-31,2018-06-30,5701000.0,8458000.0,48.35,5.0,8.0,1.0,1.0
allFirms,IGOV,5.0,108.0,2018-03-31,2018-06-30,12499000.0,11779000.0,-5.76,37.0,35.0,,
hedgeFunds,IGOV,1.0,5.0,2018-03-31,2018-06-30,1484000.0,1038000.0,-30.02,1.0,4.0,,
allFirms,III,1.0,70.0,2018-03-31,2018-06-30,19099000.0,20412000.0,6.87,14.0,25.0,5.0,13.0
hedgeFunds,III,1.0,9.0,2018-03-31,2018-06-30,8657000.0,9603000.0,10.93,1.0,5.0,2.0,1.0
allFirms,IIVI,4.0,221.0,2018-03-31,2018-06-30,59691000.0,59105000.0,-0.98,24.0,83.0,32.0,77.0
hedgeFunds,IIVI,1.0,30.0,2018-03-31,2018-06-30,9932000.0,7633000.0,-23.15,6.0,9.0,10.0,12.0
allFirms,ILG,,,,,,,,,,,
hedgeFunds,ILG,,,,,,,,,,,
allFirms,ILMN,34.0,722.0,2018-03-31,2018-06-30,133102000.0,132011000.0,-0.82,98.0,286.0,37.0,230.0
hedgeFunds,ILMN,7.0,90.0,2018-03-31,2018-06-30,3799000.0,5078000.0,33.67,21.0,31.0,6.0,23.0
allFirms,ILPT,6.0,88.0,2018-03-31,2018-06-30,19769000.0,19863000.0,0.48,26.0,32.0,17.0,24.0
hedgeFunds,ILPT,5.0,18.0,2018-03-31,2018-06-30,5000000.0,4249000.0,-15.03,6.0,5.0,7.0,6.0
allFirms,IMDZ,2.0,80.0,2018-03-31,2018-06-30,24395000.0,23798000.0,-2.45,22.0,24.0,14.0,17.0
hedgeFunds,IMDZ,0.0,20.0,2018-03-31,2018-06-30,10292000.0,9948000.0,-3.34,9.0,2.0,4.0,7.0
allFirms,IMGN,1.0,192.0,2018-03-31,2018-06-30,104284000.0,124825000.0,19.7,72.0,32.0,54.0,
hedgeFunds,IMGN,1.0,19.0,2018-03-31,2018-06-30,23061000.0,25806000.0,11.9,11.0,14.0,7.0,
allFirms,IMI,0.0,25.0,2018-03-31,2018-06-30,18331000.0,18934000.0,3.29,6.0,5.0,6.0,
hedgeFunds,IMI,0.0,5.0,2018-03-31,2018-06-30,16226000.0,16451000.0,1.39,2.0,2.0,1.0,
allFirms,IMMR,2.0,122.0,2018-03-31,2018-06-30,23931000.0,23366000.0,-2.36,53.0,35.0,15.0,24.0
hedgeFunds,IMMR,2.0,33.0,2018-03-31,2018-06-30,16827000.0,13163000.0,-21.77,17.0,6.0,8.0,9.0
allFirms,IMMU,11.0,192.0,2018-03-31,2018-06-30,124369000.0,146195000.0,17.55,44.0,79.0,19.0,50.0
hedgeFunds,IMMU,9.0,45.0,2018-03-31,2018-06-30,51849000.0,56672000.0,9.3,17.0,14.0,5.0,12.0
allFirms,IMOS,0.0,28.0,2018-03-31,2018-06-30,4374000.0,3071000.0,-29.79,3.0,13.0,12.0,
hedgeFunds,IMOS,0.0,3.0,2018-03-31,2018-06-30,3019000.0,1941000.0,-35.7,1.0,4.0,2.0,
allFirms,IMPV,5.0,186.0,2018-03-31,2018-06-30,35631000.0,34690000.0,-2.64,24.0,71.0,41.0,64.0
hedgeFunds,IMPV,2.0,39.0,2018-03-31,2018-06-30,13109000.0,11581000.0,-11.65,4.0,9.0,18.0,24.0
allFirms,IMXI,,,,,,,,,,,
hedgeFunds,IMXI,,,,,,,,,,,
allFirms,IMXIW,,,,,,,,,,,
hedgeFunds,IMXIW,,,,,,,,,,,
allFirms,INAP,0.0,93.0,2018-03-31,2018-06-30,17081000.0,17799000.0,4.21,16.0,35.0,15.0,21.0
hedgeFunds,INAP,0.0,20.0,2018-03-31,2018-06-30,5558000.0,5190000.0,-6.62,6.0,6.0,6.0,5.0
allFirms,INBK,,,,,,,,,,,
hedgeFunds,INBK,,,,,,,,,,,
allFirms,INBKL,,,,,,,,,,,
hedgeFunds,INBKL,,,,,,,,,,,
allFirms,INCY,7.0,438.0,2018-03-31,2018-06-30,195178000.0,202576000.0,3.79,49.0,203.0,90.0,130.0
hedgeFunds,INCY,2.0,61.0,2018-03-31,2018-06-30,44766000.0,48802000.0,9.01,17.0,30.0,24.0,9.0
allFirms,INDB,3.0,167.0,2018-03-31,2018-06-30,21906000.0,22440000.0,2.44,11.0,68.0,12.0,39.0
hedgeFunds,INDB,0.0,16.0,2018-03-31,2018-06-30,2385000.0,2187000.0,-8.28,1.0,8.0,4.0,5.0
allFirms,INDU,,,,,,,,,,,
hedgeFunds,INDU,,,,,,,,,,,
allFirms,INDUU,0.0,15.0,2018-03-31,2018-06-30,5355000.0,4635000.0,-13.45,2.0,1.0,5.0,
hedgeFunds,INDUU,0.0,8.0,2018-03-31,2018-06-30,2445000.0,2218000.0,-9.27,1.0,1.0,2.0,
allFirms,INDUW,0.0,20.0,2018-03-31,2018-06-30,10831000.0,11902000.0,9.89,3.0,2.0,2.0,4.0
hedgeFunds,INDUW,0.0,11.0,2018-03-31,2018-06-30,7371000.0,7899000.0,7.16,1.0,1.0,2.0,2.0
allFirms,INFI,0.0,64.0,2018-03-31,2018-06-30,28366000.0,28017000.0,-1.23,14.0,15.0,16.0,15.0
hedgeFunds,INFI,0.0,13.0,2018-03-31,2018-06-30,16004999.999999998,19043000.0,18.98,5.0,1.0,6.0,6.0
allFirms,INFN,1.0,136.0,2018-03-31,2018-06-30,126527000.0,127178000.0,0.51,14.0,54.0,32.0,39.0
hedgeFunds,INFN,1.0,21.0,2018-03-31,2018-06-30,19406000.0,19416000.0,0.06,4.0,9.0,9.0,6.0
allFirms,INFO,,,,,,,,,,,
hedgeFunds,INFO,,,,,,,,,,,
allFirms,INGN,,,,,,,,,,,
hedgeFunds,INGN,,,,,,,,,,,
allFirms,INNT,,,,,,,,,,,
hedgeFunds,INNT,,,,,,,,,,,
allFirms,INO,0.0,123.0,2018-03-31,2018-06-30,30020000.0,28840000.0,-3.93,16.0,36.0,16.0,31.0
hedgeFunds,INO,0.0,13.0,2018-03-31,2018-06-30,1798000.0,1649000.0,-8.3,4.0,4.0,4.0,4.0
allFirms,INOV,4.0,109.0,2018-03-31,2018-06-30,42688000.0,51902000.0,21.58,13.0,44.0,27.0,34.0
hedgeFunds,INOV,2.0,23.0,2018-03-31,2018-06-30,7081000.0,8356999.999999999,18.02,5.0,5.0,11.0,12.0
allFirms,INSE,,,,,,,,,,,
hedgeFunds,INSE,,,,,,,,,,,
allFirms,INSG,,,,,,,,,,,
hedgeFunds,INSG,,,,,,,,,,,
allFirms,INSM,6.0,126.0,2018-03-31,2018-06-30,80945000.0,81713000.0,0.95,18.0,52.0,17.0,35.0
hedgeFunds,INSM,4.0,32.0,2018-03-31,2018-06-30,18043000.0,17796000.0,-1.37,6.0,11.0,4.0,10.0
allFirms,INSY,0.0,101.0,2018-03-31,2018-06-30,13288000.0,13458000.0,1.28,15.0,31.0,21.0,20.0
hedgeFunds,INSY,0.0,8.0,2018-03-31,2018-06-30,3881000.0,3903000.0,0.57,2.0,2.0,5.0,3.0
allFirms,INTC,288.0,2170.0,2018-03-31,2018-06-30,3135000000.0,3073000000.0,-1.99,131.0,773.0,76.0,1077.0
hedgeFunds,INTC,26.0,189.0,2018-03-31,2018-06-30,165117000.0,158079000.0,-4.26,43.0,50.0,21.0,82.0
allFirms,INTL,4.0,125.0,2018-03-31,2018-06-30,13411000.0,13810000.0,2.98,11.0,47.0,8.0,31.0
hedgeFunds,INTL,3.0,13.0,2018-03-31,2018-06-30,2142000.0,2151000.0,0.42,1.0,1.0,3.0,9.0
allFirms,INTU,36.0,843.0,2018-03-31,2018-06-30,225112000.0,224966000.0,-0.06,116.0,279.0,28.0,313.0
hedgeFunds,INTU,7.0,90.0,2018-03-31,2018-06-30,8572000.0,10487000.0,22.34,28.0,26.0,5.0,22.0
allFirms,INTX,1.0,18.0,2018-03-31,2018-06-30,6112000.0,5882000.0,-3.75,2.0,5.0,7.0,
hedgeFunds,INTX,1.0,4.0,2018-03-31,2018-06-30,4515000.0,4377000.0,-3.05,1.0,1.0,2.0,
allFirms,INVA,,,,,,,,,,,
hedgeFunds,INVA,,,,,,,,,,,
allFirms,INWK,3.0,110.0,2018-03-31,2018-06-30,44735000.0,43912000.0,-1.84,10.0,42.0,34.0,40.0
hedgeFunds,INWK,1.0,22.0,2018-03-31,2018-06-30,12238000.0,11567000.0,-5.49,3.0,12.0,6.0,7.0
allFirms,IOTS,1.0,62.0,2018-03-31,2018-06-30,9559000.0,11362000.0,18.86,23.0,24.0,5.0,11.0
hedgeFunds,IOTS,1.0,10.0,2018-03-31,2018-06-30,4212000.0,3632000.0,-13.76,2.0,3.0,4.0,5.0
allFirms,IPAR,0.0,172.0,2018-03-31,2018-06-30,17268000.0,17678000.0,2.38,21.0,63.0,15.0,51.0
hedgeFunds,IPAR,0.0,16.0,2018-03-31,2018-06-30,2110000.0,1820000.0,-13.78,2.0,5.0,6.0,8.0
allFirms,IPAS,0.0,35.0,2018-03-31,2018-06-30,12555000.0,12973000.0,3.33,5.0,7.0,,
hedgeFunds,IPAS,0.0,3.0,2018-03-31,2018-06-30,3742000.0,5181000.0,38.46,1.0,2.0,,
allFirms,IPCI,0.0,25.0,2018-03-31,2018-06-30,11139000.0,8932000.0,-19.82,5.0,4.0,,
hedgeFunds,IPCI,0.0,3.0,2018-03-31,2018-06-30,10739000.0,8647000.0,-19.48,1.0,1.0,,
allFirms,IPGP,13.0,490.0,2018-03-31,2018-06-30,30888000.0,31342000.0,1.47,51.0,153.0,40.0,199.0
hedgeFunds,IPGP,1.0,48.0,2018-03-31,2018-06-30,2769000.0,2800000.0,1.13,11.0,14.0,6.0,18.0
allFirms,IPHS,0.0,169.0,2018-03-31,2018-06-30,18508000.0,18388000.0,-0.65,16.0,52.0,13.0,67.0
hedgeFunds,IPHS,0.0,24.0,2018-03-31,2018-06-30,2652000.0,2496000.0,-5.87,1.0,8.0,3.0,15.0
allFirms,IQ,3.0,174.0,2018-03-31,2018-06-30,86554000.0,39323000.0,-54.57,135.0,12.0,66.0,22.0
hedgeFunds,IQ,2.0,23.0,2018-03-31,2018-06-30,47104000.0,11907000.0,-74.72,12.0,1.0,37.0,8.0
allFirms,IRBT,1.0,223.0,2018-03-31,2018-06-30,23303000.0,30863000.0,32.44,32.0,81.0,37.0,58.0
hedgeFunds,IRBT,0.0,21.0,2018-03-31,2018-06-30,2217000.0,2217000.0,0.01,7.0,6.0,10.0,6.0
allFirms,IRDM,5.0,204.0,2018-03-31,2018-06-30,97992000.0,95506000.0,-2.54,33.0,72.0,24.0,59.0
hedgeFunds,IRDM,1.0,16.0,2018-03-31,2018-06-30,3661000.0,4548000.0,24.23,6.0,4.0,8.0,5.0
allFirms,IRIX,2.0,31.0,2018-03-31,2018-06-30,5680000.0,5542000.0,-2.42,7.0,9.0,,
hedgeFunds,IRIX,1.0,7.0,2018-03-31,2018-06-30,3311000.0,2973000.0,-10.22,1.0,3.0,,
allFirms,IRTC,0.0,138.0,2018-03-31,2018-06-30,23649000.0,24227000.0,2.44,24.0,54.0,23.0,47.0
hedgeFunds,IRTC,0.0,27.0,2018-03-31,2018-06-30,5061000.0,4569000.0,-9.71,5.0,10.0,10.0,11.0
allFirms,IRWD,4.0,146.0,2018-03-31,2018-06-30,151053000.0,147117000.0,-2.61,23.0,47.0,26.0,47.0
hedgeFunds,IRWD,3.0,26.0,2018-03-31,2018-06-30,23935000.0,19151000.0,-19.99,7.0,7.0,8.0,7.0
allFirms,ISBC,5.0,249.0,2018-03-31,2018-06-30,238415000.0,227688000.0,-4.5,40.0,73.0,16.0,76.0
hedgeFunds,ISBC,3.0,51.0,2018-03-31,2018-06-30,100847000.0,91724000.0,-9.05,18.0,11.0,2.0,15.0
allFirms,ISCA,1.0,186.0,2018-03-31,2018-06-30,22468000.0,22735000.0,1.19,16.0,67.0,16.0,65.0
hedgeFunds,ISCA,0.0,29.0,2018-03-31,2018-06-30,4587000.0,4581000.0,-0.12,7.0,6.0,2.0,16.0
allFirms,ISRG,30.0,827.0,2018-03-31,2018-06-30,97235000.0,96392000.0,-0.87,109.0,309.0,36.0,265.0
hedgeFunds,ISRG,6.0,84.0,2018-03-31,2018-06-30,6890000.0,6800000.0,-1.31,17.0,27.0,9.0,28.0
allFirms,ISTR,1.0,65.0,2018-03-31,2018-06-30,5504000.0,5569000.0,1.19,11.0,24.0,2.0,12.0
hedgeFunds,ISTR,0.0,12.0,2018-03-31,2018-06-30,3183000.0,3023000.0,-5.05,1.0,6.0,1.0,3.0
allFirms,ITCI,0.0,130.0,2018-03-31,2018-06-30,39399000.0,37936000.0,-3.71,13.0,50.0,13.0,44.0
hedgeFunds,ITCI,0.0,27.0,2018-03-31,2018-06-30,7163000.0,6304000.0,-11.99,5.0,10.0,6.0,10.0
allFirms,ITI,0.0,72.0,2018-03-31,2018-06-30,9951000.0,11136000.0,11.91,11.0,24.0,11.0,17.0
hedgeFunds,ITI,0.0,11.0,2018-03-31,2018-06-30,1729000.0,2332000.0,34.9,3.0,2.0,3.0,4.0
allFirms,ITRI,4.0,215.0,2018-03-31,2018-06-30,37277000.0,36934000.0,-0.92,21.0,85.0,46.0,66.0
hedgeFunds,ITRI,3.0,26.0,2018-03-31,2018-06-30,11040000.0,10209000.0,-7.53,7.0,6.0,15.0,10.0
allFirms,ITRN,3.0,79.0,2018-03-31,2018-06-30,11685000.0,12231000.0,4.67,22.0,15.0,29.0,
hedgeFunds,ITRN,2.0,14.0,2018-03-31,2018-06-30,5570000.0,6216000.0,11.6,7.0,2.0,4.0,
allFirms,IUS,,,,,,,,,,,
hedgeFunds,IUS,,,,,,,,,,,
allFirms,IVAC,0.0,67.0,2018-03-31,2018-06-30,14986000.0,14276000.0,-4.74,19.0,11.0,21.0,22.0
hedgeFunds,IVAC,0.0,18.0,2018-03-31,2018-06-30,2957000.0,2617000.0,-11.52,11.0,1.0,8.0,6.0
allFirms,IVFVC,,,,,,,,,,,
hedgeFunds,IVFVC,,,,,,,,,,,
allFirms,IVTY,1.0,41.0,2018-03-31,2018-06-30,13953000.0,14431000.0,3.42,4.0,18.0,9.0,6.0
hedgeFunds,IVTY,0.0,9.0,2018-03-31,2018-06-30,5888000.0,5946000.0,0.98,2.0,4.0,4.0,2.0
allFirms,IXUS,27.0,247.0,2018-03-31,2018-06-30,112251000.0,127467000.0,13.56,32.0,121.0,23.0,49.0
hedgeFunds,IXUS,2.0,13.0,2018-03-31,2018-06-30,3122000.0,4536000.0,45.28,2.0,7.0,1.0,2.0
allFirms,JACK,3.0,211.0,2018-03-31,2018-06-30,28514000.0,28837000.0,1.13,26.0,68.0,36.0,87.0
hedgeFunds,JACK,2.0,38.0,2018-03-31,2018-06-30,8945000.0,8141000.0,-8.99,10.0,8.0,14.0,18.0
allFirms,JAKK,2.0,43.0,2018-03-31,2018-06-30,11328000.0,11600000.0,2.4,3.0,13.0,8.0,14.0
hedgeFunds,JAKK,1.0,9.0,2018-03-31,2018-06-30,2834000.0,2969000.0,4.76,1.0,2.0,2.0,4.0
allFirms,JAZZ,12.0,365.0,2018-03-31,2018-06-30,53221000.0,55671000.0,4.6,91.0,118.0,35.0,101.0
hedgeFunds,JAZZ,6.0,45.0,2018-03-31,2018-06-30,7751000.0,6711000.0,-13.42,12.0,13.0,13.0,14.0
allFirms,JBHT,8.0,456.0,2018-03-31,2018-06-30,81909000.0,80191000.0,-2.1,68.0,149.0,34.0,160.0
hedgeFunds,JBHT,1.0,54.0,2018-03-31,2018-06-30,6030000.0,6082000.0,0.87,20.0,17.0,11.0,14.0
allFirms,JBLU,6.0,354.0,2018-03-31,2018-06-30,286911000.0,272898000.0,-4.88,46.0,116.0,58.0,138.0
hedgeFunds,JBLU,2.0,44.0,2018-03-31,2018-06-30,31436000.0,27592000.0,-12.23,14.0,9.0,15.0,18.0
allFirms,JCOM,5.0,291.0,2018-03-31,2018-06-30,49179000.0,49115000.0,-0.13,39.0,103.0,16.0,97.0
hedgeFunds,JCOM,1.0,27.0,2018-03-31,2018-06-30,2063000.0000000002,2628000.0,27.37,7.0,9.0,4.0,11.0
allFirms,JD,48.0,516.0,2018-03-31,2018-06-30,615254000.0,615961000.0,0.12,77.0,214.0,66.0,146.0
hedgeFunds,JD,19.0,82.0,2018-03-31,2018-06-30,156381000.0,148298000.0,-5.17,18.0,28.0,20.0,28.0
allFirms,JG,,,,,,,,,,,
hedgeFunds,JG,,,,,,,,,,,
allFirms,JJSF,1.0,210.0,2018-03-31,2018-06-30,12636000.0,13043000.0,3.22,23.0,75.0,18.0,68.0
hedgeFunds,JJSF,0.0,19.0,2018-03-31,2018-06-30,1357000.0,1388000.0,2.34,4.0,5.0,7.0,8.0
allFirms,JKHY,6.0,472.0,2018-03-31,2018-06-30,67786000.0,68351000.0,0.83,45.0,175.0,29.0,166.0
hedgeFunds,JKHY,2.0,33.0,2018-03-31,2018-06-30,4643000.0,4530000.0,-2.43,3.0,14.0,9.0,14.0
allFirms,JMBA,3.0,50.0,2018-03-31,2018-06-30,13107000.0,13130000.0,0.17,7.0,15.0,9.0,13.0
hedgeFunds,JMBA,3.0,17.0,2018-03-31,2018-06-30,9600000.0,9887000.0,2.99,3.0,5.0,3.0,4.0
allFirms,JNCE,4.0,82.0,2018-03-31,2018-06-30,29939000.0,27437000.0,-8.36,19.0,28.0,31.0,22.0
hedgeFunds,JNCE,1.0,18.0,2018-03-31,2018-06-30,4102999.9999999995,4260000.0,3.84,6.0,6.0,11.0,3.0
allFirms,JOBS,1.0,155.0,2018-03-31,2018-06-30,26580000.0,25455000.0,-4.23,53.0,43.0,16.0,49.0
hedgeFunds,JOBS,1.0,15.0,2018-03-31,2018-06-30,6913000.0,5889000.0,-14.81,3.0,3.0,3.0,9.0
allFirms,JRVR,0.0,158.0,2018-03-31,2018-06-30,29446000.0,30197000.0,2.55,21.0,72.0,22.0,42.0
hedgeFunds,JRVR,0.0,13.0,2018-03-31,2018-06-30,5591000.0,1600000.0,-71.38,1.0,4.0,11.0,8.0
allFirms,JYNT,3.0,44.0,2018-03-31,2018-06-30,7106000.0,7178000.0,1.03,18.0,10.0,1.0,9.0
hedgeFunds,JYNT,2.0,11.0,2018-03-31,2018-06-30,3004000.0,3312000.0,10.26,8.0,1.0,1.0,2.0
allFirms,KAAC,4.0,33.0,2018-03-31,2018-06-30,26152000.0,25532000.0,-2.37,7.0,3.0,6.0,
hedgeFunds,KAAC,1.0,15.0,2018-03-31,2018-06-30,15018000.0,15103000.0,0.57,3.0,2.0,3.0,
allFirms,KAACU,0.0,26.0,2018-03-31,2018-06-30,10504000.0,11069000.0,5.37,4.0,2.0,2.0,9.0
hedgeFunds,KAACU,0.0,10.0,2018-03-31,2018-06-30,5618000.0,5392000.0,-4.03,1.0,2.0,1.0,4.0
allFirms,KAACW,1.0,20.0,2018-03-31,2018-06-30,7180000.0,7193000.0,0.17,2.0,2.0,4.0,4.0
hedgeFunds,KAACW,0.0,10.0,2018-03-31,2018-06-30,3932000.0,4304000.0,9.47,1.0,1.0,4.0,1.0
allFirms,KALA,2.0,68.0,2018-03-31,2018-06-30,18871000.0,17752000.0,-5.93,9.0,18.0,11.0,24.0
hedgeFunds,KALA,0.0,8.0,2018-03-31,2018-06-30,8805000.0,8054000.0,-8.52,1.0,2.0,5.0,2.0
allFirms,KANG,5.0,60.0,2018-03-31,2018-06-30,27048000.0,36398000.0,34.57,15.0,22.0,13.0,16.0
hedgeFunds,KANG,2.0,16.0,2018-03-31,2018-06-30,5329000.0,15721000.0,195.03,5.0,8.0,2.0,3.0
allFirms,KBLM,0.0,20.0,2018-03-31,2018-06-30,9477000.0,7779000.0,-17.93,6.0,2.0,4.0,
hedgeFunds,KBLM,0.0,6.0,2018-03-31,2018-06-30,3986000.0,2694000.0,-32.41,2.0,1.0,1.0,
allFirms,KBLMR,0.0,16.0,2018-03-31,2018-06-30,7055000.0,7497000.0,6.26,4.0,1.0,1.0,2.0
hedgeFunds,KBLMR,0.0,8.0,2018-03-31,2018-06-30,5886000.0,6178000.0,4.97,1.0,1.0,1.0,1.0
allFirms,KBLMW,0.0,18.0,2018-03-31,2018-06-30,6287000.0,6642000.0,5.64,5.0,4.0,2.0,
hedgeFunds,KBLMW,0.0,9.0,2018-03-31,2018-06-30,4371000.0,4560000.0,4.31,2.0,2.0,1.0,
allFirms,KCAP,0.0,41.0,2018-03-31,2018-06-30,9585000.0,9583000.0,-0.01,10.0,8.0,5.0,10.0
hedgeFunds,KCAP,0.0,9.0,2018-03-31,2018-06-30,3870000.0,4042000.0,4.44,2.0,1.0,1.0,3.0
allFirms,KCAPL,,,,,,,,,,,
hedgeFunds,KCAPL,,,,,,,,,,,
allFirms,KELYA,1.0,161.0,2018-03-31,2018-06-30,25939000.0,25788000.0,-0.58,15.0,62.0,25.0,60.0
hedgeFunds,KELYA,0.0,21.0,2018-03-31,2018-06-30,1414000.0,1368000.0,-3.31,5.0,7.0,5.0,9.0
allFirms,KERX,0.0,126.0,2018-03-31,2018-06-30,74370000.0,71697000.0,-3.59,22.0,39.0,15.0,32.0
hedgeFunds,KERX,0.0,21.0,2018-03-31,2018-06-30,37931000.0,38517000.0,1.54,6.0,7.0,4.0,3.0
allFirms,KEYW,0.0,105.0,2018-03-31,2018-06-30,50719000.0,49288000.0,-2.82,11.0,42.0,12.0,31.0
hedgeFunds,KEYW,0.0,16.0,2018-03-31,2018-06-30,2845000.0,3422000.0,20.28,3.0,8.0,7.0,2.0
allFirms,KFRC,1.0,172.0,2018-03-31,2018-06-30,20702000.0,20818000.0,0.56,37.0,61.0,15.0,57.0
hedgeFunds,KFRC,0.0,28.0,2018-03-31,2018-06-30,1248000.0,1744000.0,39.73,8.0,11.0,4.0,9.0
allFirms,KHC,16.0,1127.0,2018-03-31,2018-06-30,761624000.0,766913000.0,0.69,120.0,453.0,87.0,395.0
hedgeFunds,KHC,4.0,81.0,2018-03-31,2018-06-30,16781000.0,17820000.0,6.19,17.0,29.0,16.0,26.0
allFirms,KIDS,,,,,,,,,,,
hedgeFunds,KIDS,,,,,,,,,,,
allFirms,KIN,,,,,,,,,,,
hedgeFunds,KIN,,,,,,,,,,,
allFirms,KINS,0.0,65.0,2018-03-31,2018-06-30,5410000.0,5416000.0,0.12,4.0,18.0,,
hedgeFunds,KINS,0.0,8.0,2018-03-31,2018-06-30,1065000.0,1131000.0,6.22,1.0,2.0,,
allFirms,KIRK,0.0,134.0,2018-03-31,2018-06-30,14595000.0,15274000.0,4.65,23.0,51.0,5.0,38.0
