,ticker,numOfFirmsHoldingInTop10,numOfHolders,priorQDate,recQDate, priorQShares , recQShares ,fundNumPercentChange,fundsCreatingNewPos,fundsAddingPos,fundsClosingPos,fundsReducingPos
hedgeFunds,SPWR,0,16,3/31/2018,6/30/2018," 5,384,000.00 "," 5,191,000.00 ",-3.59,4,4,5,4
allFirms,SQBG,0,77,3/31/2018,6/30/2018,28806000,29571000,2.66,18,9,21,
hedgeFunds,SQBG,0,14,3/31/2018,6/30/2018," 8,680,000.00 "," 10,655,000.00 ",22.75,7,2,3,
allFirms,SRCE,1,114,3/31/2018,6/30/2018,18444000,18387000,-0.31,35,9,41,
hedgeFunds,SRCE,0,13,3/31/2018,6/30/2018," 1,283,000.00 "," 1,168,000.00 ",-8.99,6,3,4,
allFirms,SRCL,6,489,3/31/2018,6/30/2018,83226000,81138000,-2.51,67,151,58,184
hedgeFunds,SRCL,1,46,3/31/2018,6/30/2018," 7,216,000.00 "," 6,768,000.00 ",-6.21,15,12,12,17
allFirms,SRDX,2,140,3/31/2018,6/30/2018,11121000,11393000,2.45,27,49,2,40
hedgeFunds,SRDX,0,21,3/31/2018,6/30/2018," 1,496,000.00 "," 1,516,000.00 ",1.35,8,7,1,6
allFirms,SREV,2,99,3/31/2018,6/30/2018,62114000,65375000,5.25,13,42,6,25
hedgeFunds,SREV,1,29,3/31/2018,6/30/2018," 29,029,000.00 "," 29,146,000.00 ",0.4,5,12,2,7
allFirms,SRPT,,,,,,,,,,,
hedgeFunds,SRPT,,,,,,,,,,,
allFirms,SSB,,,,,,,,,,,
hedgeFunds,SSB,,,,,,,,,,,
allFirms,SSC,,,,,,,,,,,
hedgeFunds,SSC,,,,,,,,,,,
allFirms,SSFN,0,25,3/31/2018,6/30/2018,1858000,1982000,6.68,7,5,,
hedgeFunds,SSFN,0,5,3/31/2018,6/30/2018," 1,090,000.00 "," 1,170,000.00 ",7.4,2,2,,
allFirms,SSNC,12,341,3/31/2018,6/30/2018,171311000,199767000,16.61,56,165,34,87
hedgeFunds,SSNC,9,54,3/31/2018,6/30/2018," 32,069,000.00 "," 33,975,000.00 ",5.94,10,20,11,19
allFirms,SSP,5,150,3/31/2018,6/30/2018,63416000,63497000,0.13,18,60,15,44
hedgeFunds,SSP,2,25,3/31/2018,6/30/2018," 2,933,000.00 "," 3,209,000.00 ",9.39,8,6,2,9
allFirms,SSTI,,,,,,,,,,,
hedgeFunds,SSTI,,,,,,,,,,,
allFirms,SSYS,1,151,3/31/2018,6/30/2018,40425000,41117000,1.71,26,43,27,44
hedgeFunds,SSYS,0,18,3/31/2018,6/30/2018," 8,873,000.00 "," 7,980,000.00 ",-10.07,6,2,2,8
allFirms,STAA,3,149,3/31/2018,6/30/2018,32907000,34938000,6.17,57,53,8,25
hedgeFunds,STAA,2,34,3/31/2018,6/30/2018," 16,312,000.00 "," 18,349,000.00 ",12.49,14,10,5,7
allFirms,STAY,8,268,3/31/2018,6/30/2018,184898000,179019000,-3.18,42,89,36,104
hedgeFunds,STAY,4,47,3/31/2018,6/30/2018," 45,104,000.00 "," 38,735,000.00 ",-14.12,12,10,10,22
allFirms,STBZ,2,160,3/31/2018,6/30/2018,32140000,30864000,-3.97,43,44,31,52
hedgeFunds,STBZ,1,32,3/31/2018,6/30/2018," 5,548,000.00 "," 6,822,000.00 ",22.96,15,6,7,10
allFirms,STCN,1,46,3/31/2018,6/30/2018,31028000,31060000,0.1,12,7,10,
hedgeFunds,STCN,0,8,3/31/2018,6/30/2018," 3,975,000.00 "," 4,028,000.00 ",1.32,2,1,4,
allFirms,STDY,0,30,3/31/2018,6/30/2018,15092000,11756000,-22.11,11,5,6,3
hedgeFunds,STDY,0,11,3/31/2018,6/30/2018," 9,818,000.00 "," 7,973,000.00 ",-18.8,4,3,4,1
allFirms,STKL,4,100,3/31/2018,6/30/2018,71480000,69304000,-3.04,13,30,10,36
hedgeFunds,STKL,3,29,3/31/2018,6/30/2018," 27,454,000.00 "," 31,330,000.00 ",14.12,7,13,2,7
allFirms,STLD,5,501,3/31/2018,6/30/2018,197432000,195400000,-1.03,54,188,40,189
hedgeFunds,STLD,2,56,3/31/2018,6/30/2018," 11,986,000.00 "," 10,097,000.00 ",-15.76,8,25,15,21
allFirms,STLR,0,15,3/31/2018,6/30/2018,5183000,2838000,-45.24,1,6,6,3
hedgeFunds,STLR,0,6,3/31/2018,6/30/2018," 3,586,000.00 "," 1,618,000.00 ",-54.87,1,1,4,1
allFirms,STML,1,90,3/31/2018,6/30/2018,20231000,20801000,2.82,22,33,14,20
hedgeFunds,STML,1,20,3/31/2018,6/30/2018," 8,466,000.00 "," 9,689,000.00 ",14.45,8,8,5,3
allFirms,STMP,12,302,3/31/2018,6/30/2018,17754000,16710000,-5.88,59,94,27,106
hedgeFunds,STMP,6,45,3/31/2018,6/30/2018," 4,389,000.00 "," 2,770,000.00 ",-36.88,10,11,14,21
allFirms,STNL,0,15,3/31/2018,6/30/2018,4989000,9782000,96.08,6,5,,
hedgeFunds,STNL,0,11,3/31/2018,6/30/2018," 4,838,000.00 "," 8,973,000.00 ",85.47,4,3,,
allFirms,STNLU,1,32,3/31/2018,6/30/2018,25797000,20852000,-19.17,7,5,8,9
hedgeFunds,STNLU,0,14,3/31/2018,6/30/2018," 12,354,000.00 "," 9,020,000.00 ",-26.99,2,2,5,2
allFirms,STNLW,0,10,3/31/2018,6/30/2018,1311000,2760000,110.57,5,1,1,
hedgeFunds,STNLW,0,7,3/31/2018,6/30/2018," 1,281,000.00 "," 2,673,000.00 ",108.71,3,1,1,
allFirms,STRA,5,152,3/31/2018,6/30/2018,11351000,11301000,-0.44,21,65,17,39
hedgeFunds,STRA,2,23,3/31/2018,6/30/2018," 1,570,000.00 "," 1,573,000.00 ",0.2,5,8,3,10
allFirms,STRL,1,109,3/31/2018,6/30/2018,20841000,20775000,-0.32,13,46,25,34
hedgeFunds,STRL,1,24,3/31/2018,6/30/2018," 6,442,000.00 "," 5,509,000.00 ",-14.49,3,8,8,12
allFirms,STRM,0,31,3/31/2018,6/30/2018,7571000,7514000,-0.75,6,5,,
hedgeFunds,STRM,0,9,3/31/2018,6/30/2018," 6,037,000.00 "," 5,888,000.00 ",-2.46,2,3,,
allFirms,STX,11,583,3/31/2018,6/30/2018,238299000,239425000,0.47,80,210,50,194
hedgeFunds,STX,4,62,3/31/2018,6/30/2018," 37,438,000.00 "," 37,703,000.00 ",0.71,20,19,8,15
allFirms,SUMR,0,18,3/31/2018,6/30/2018,9294000,8573000,-7.76,4,7,,
hedgeFunds,SUMR,0,3,3/31/2018,6/30/2018," 7,521,000.00 "," 7,218,000.00 ",-4.04,2,3,,
allFirms,SUPN,7,316,3/31/2018,6/30/2018,50484000,52767000,4.52,46,110,39,118
hedgeFunds,SUPN,1,32,3/31/2018,6/30/2018," 4,278,000.00 "," 3,455,000.00 ",-19.24,2,11,16,17
allFirms,SVA,1,27,3/31/2018,6/30/2018,6824000,6484000,-4.98,6,5,12,
hedgeFunds,SVA,0,5,3/31/2018,6/30/2018," 5,583,000.00 "," 5,520,000.00 ",-1.14,2,3,2,
allFirms,SVBI,0,27,3/31/2018,6/30/2018,2165000,2335000,7.89,4,14,,
hedgeFunds,SVBI,0,5,3/31/2018,6/30/2018," 1,208,000.00 "," 1,416,000.00 ",17.16,3,1,,
allFirms,SWKS,4,688,3/31/2018,6/30/2018,146038000,144134000,-1.3,62,218,83,285
hedgeFunds,SWKS,2,67,3/31/2018,6/30/2018," 17,491,000.00 "," 19,882,000.00 ",13.67,12,19,20,30
allFirms,SYKE,0,191,3/31/2018,6/30/2018,37060000,37522000,1.25,14,74,13,67
hedgeFunds,SYKE,0,23,3/31/2018,6/30/2018," 3,958,000.00 "," 4,003,000.00 ",1.14,3,10,2,10
allFirms,SYMC,4,459,3/31/2018,6/30/2018,587425000,572241000,-2.58,63,158,77,163
hedgeFunds,SYMC,0,54,3/31/2018,6/30/2018," 18,080,000.00 "," 35,862,000.00 ",98.35,24,20,15,7
allFirms,SYNA,1,236,3/31/2018,6/30/2018,34763000,34692000,-0.2,37,83,41,79
hedgeFunds,SYNA,0,27,3/31/2018,6/30/2018," 3,829,000.00 "," 3,875,000.00 ",1.22,13,5,8,8
allFirms,SYNC,1,35,3/31/2018,6/30/2018,10891000,10331000,-5.15,6,9,6,4
hedgeFunds,SYNC,0,9,3/31/2018,6/30/2018," 7,430,000.00 "," 6,825,000.00 ",-8.14,1,4,2,3
allFirms,SYNT,5,196,3/31/2018,6/30/2018,33174000,33825000,1.96,25,83,30,68
hedgeFunds,SYNT,0,38,3/31/2018,6/30/2018," 6,600,000.00 "," 5,147,000.00 ",-22,5,14,9,17
allFirms,SYRS,1,76,3/31/2018,6/30/2018,18513000,20426000,10.33,26,31,7,10
hedgeFunds,SYRS,0,16,3/31/2018,6/30/2018," 4,122,000.00 "," 4,633,000.00 ",12.38,9,1,2,3
allFirms,TA,1,82,3/31/2018,6/30/2018,13206000,12709000,-3.77,12,19,9,24
hedgeFunds,TA,1,15,3/31/2018,6/30/2018," 4,580,000.00 "," 3,830,000.00 ",-16.38,4,4,4,5
allFirms,TACO,,,,,,,,,,,
hedgeFunds,TACO,,,,,,,,,,,
allFirms,TAST,2,131,3/31/2018,6/30/2018,31430000,31574000,0.46,23,49,14,41
hedgeFunds,TAST,2,33,3/31/2018,6/30/2018," 9,903,000.00 "," 10,498,000.00 ",6.01,6,13,5,12
allFirms,TBBK,2,132,3/31/2018,6/30/2018,44910000,45152000,0.54,15,54,16,43
hedgeFunds,TBBK,1,24,3/31/2018,6/30/2018," 10,077,000.00 "," 10,564,000.00 ",4.83,1,11,4,12
allFirms,TBIO,,,,,,,,,,,
hedgeFunds,TBIO,,,,,,,,,,,
allFirms,TBK,,,,,,,,,,,
hedgeFunds,TBK,,,,,,,,,,,
allFirms,TBPH,3,85,3/31/2018,6/30/2018,46967000,47002000,0.08,8,31,12,27
hedgeFunds,TBPH,2,15,3/31/2018,6/30/2018," 13,282,000.00 "," 13,524,000.00 ",1.82,3,2,4,7
allFirms,TBRG,,,,,,,,,,,
hedgeFunds,TBRG,,,,,,,,,,,
allFirms,TBRGW,,,,,,,,,,,
hedgeFunds,TBRGW,,,,,,,,,,,
allFirms,TCBI,3,278,3/31/2018,6/30/2018,52920000,53663000,1.4,40,95,26,93
hedgeFunds,TCBI,2,37,3/31/2018,6/30/2018," 6,166,000.00 "," 8,026,000.00 ",30.18,15,11,6,9
allFirms,TCBK,0,121,3/31/2018,6/30/2018,16382000,16146000,-1.45,10,40,12,36
hedgeFunds,TCBK,0,14,3/31/2018,6/30/2018," 1,303,000.00 "," 1,248,000.00 ",-4.24,1,8,3,3
allFirms,TCMD,6,144,3/31/2018,6/30/2018,16645000,17534000,5.34,37,57,11,42
hedgeFunds,TCMD,1,17,3/31/2018,6/30/2018," 3,236,000.00 "," 2,631,000.00 ",-18.69,7,5,6,4
allFirms,TCON,1,34,3/31/2018,6/30/2018,13246000,16831000,27.07,5,14,10,
hedgeFunds,TCON,0,11,3/31/2018,6/30/2018," 5,402,000.00 "," 6,907,000.00 ",27.87,1,4,3,
allFirms,TCPC,6,102,3/31/2018,6/30/2018,30965000,28448000,-8.13,10,41,10,35
hedgeFunds,TCPC,2,26,3/31/2018,6/30/2018," 8,995,000.00 "," 8,476,000.00 ",-5.77,3,10,1,11
allFirms,TCRD,0,71,3/31/2018,6/30/2018,15877000,13146000,-17.2,5,17,11,31
hedgeFunds,TCRD,0,13,3/31/2018,6/30/2018," 2,758,000.00 "," 2,433,000.00 ",-11.78,1,4,2,4
allFirms,TEAM,,,,,,,,,,,
hedgeFunds,TEAM,,,,,,,,,,,
allFirms,TECD,1,265,3/31/2018,6/30/2018,37139000,37127000,-0.03,35,108,50,83
hedgeFunds,TECD,0,40,3/31/2018,6/30/2018," 4,638,000.00 "," 4,683,000.00 ",0.98,15,8,15,13
allFirms,TECH,3,334,3/31/2018,6/30/2018,35464000,37640000,6.13,43,103,31,125
hedgeFunds,TECH,0,36,3/31/2018,6/30/2018," 5,920,000.00 "," 5,126,000.00 ",-13.42,7,9,8,16
allFirms,TEDU,2,47,3/31/2018,6/30/2018,19263000,17289000,-10.25,7,14,15,18
hedgeFunds,TEDU,1,13,3/31/2018,6/30/2018," 5,334,000.00 "," 3,954,000.00 ",-25.87,1,5,3,6
allFirms,TELL,,,,,,,,,,,
hedgeFunds,TELL,,,,,,,,,,,
allFirms,TENB,,,,,,,,,,,
hedgeFunds,TENB,,,,,,,,,,,
allFirms,TERP,4,107,3/31/2018,6/30/2018,70338000,126313000,79.58,32,49,13,19
hedgeFunds,TERP,4,33,3/31/2018,6/30/2018," 42,933,000.00 "," 96,665,000.00 ",125.15,13,10,4,8
allFirms,TESS,1,49,3/31/2018,6/30/2018,5143000,5296000,2.98,4,22,18,
hedgeFunds,TESS,0,8,3/31/2018,6/30/2018," 1,121,000.00 "," 1,270,000.00 ",13.33,3,2,3,
allFirms,TFSL,1,108,3/31/2018,6/30/2018,30685000,30553000,-0.43,11,32,11,43
hedgeFunds,TFSL,1,19,3/31/2018,6/30/2018," 10,868,000.00 "," 11,148,000.00 ",2.58,4,4,1,9
allFirms,TGA,0,43,3/31/2018,6/30/2018,21081000,24984000,18.52,8,18,5,
hedgeFunds,TGA,0,5,3/31/2018,6/30/2018," 2,027,000.00 "," 3,230,000.00 ",59.31,2,3,1,
allFirms,TGLS,,,,,,,,,,,
hedgeFunds,TGLS,,,,,,,,,,,
allFirms,TIBRU,0,25,3/31/2018,6/30/2018,12458000,7561000,-39.31,2,8,8,
hedgeFunds,TIBRU,0,13,3/31/2018,6/30/2018," 7,957,000.00 "," 4,293,000.00 ",-46.05,1,3,4,
allFirms,TITN,0,122,3/31/2018,6/30/2018,18424000,18228000,-1.06,20,49,19,32
hedgeFunds,TITN,0,24,3/31/2018,6/30/2018," 1,837,000.00 "," 2,009,000.00 ",9.38,5,8,7,8
allFirms,TIVO,4,227,3/31/2018,6/30/2018,112142000,113817000,1.49,28,86,24,68
hedgeFunds,TIVO,2,35,3/31/2018,6/30/2018," 10,923,000.00 "," 9,498,000.00 ",-13.05,11,10,6,8
allFirms,TKKS,,,,,,,,,,,
hedgeFunds,TKKS,,,,,,,,,,,
allFirms,TKKSU,,,,,,,,,,,
hedgeFunds,TKKSU,,,,,,,,,,,
allFirms,TLF,1,23,3/31/2018,6/30/2018,4892000,4948000,1.14,3,11,,
hedgeFunds,TLF,1,4,3/31/2018,6/30/2018," 2,891,000.00 "," 2,932,000.00 ",1.41,1,2,,
allFirms,TLND,8,110,3/31/2018,6/30/2018,20282000,22580000,11.33,27,27,15,38
hedgeFunds,TLND,8,24,3/31/2018,6/30/2018," 5,668,000.00 "," 7,851,000.00 ",38.52,4,11,7,8
allFirms,TLRY,,,,,,,,,,,
hedgeFunds,TLRY,,,,,,,,,,,
allFirms,TLT,47,337,3/31/2018,6/30/2018,49625000,55193000,11.22,51,134,53,113
hedgeFunds,TLT,13,28,3/31/2018,6/30/2018," 5,148,000.00 "," 5,465,000.00 ",6.17,8,12,10,7
allFirms,TMUS,33,566,3/31/2018,6/30/2018,286009000,278770000,-2.53,84,214,72,188
hedgeFunds,TMUS,21,101,3/31/2018,6/30/2018," 64,880,000.00 "," 68,280,000.00 ",5.24,38,30,18,27
allFirms,TNAV,2,69,3/31/2018,6/30/2018,23618000,23427000,-0.81,30,5,23,
hedgeFunds,TNAV,2,15,3/31/2018,6/30/2018," 14,066,000.00 "," 14,002,000.00 ",-0.46,7,2,6,
allFirms,TOTA,,,,,,,,,,,
hedgeFunds,TOTA,,,,,,,,,,,
allFirms,TOTAU,,,,,,,,,,,
hedgeFunds,TOTAU,,,,,,,,,,,
allFirms,TOUR,5,39,3/31/2018,6/30/2018,26997000,26831000,-0.61,10,16,13,
hedgeFunds,TOUR,2,7,3/31/2018,6/30/2018," 5,066,000.00 "," 5,737,000.00 ",13.24,2,1,4,
allFirms,TOWN,1,138,3/31/2018,6/30/2018,30192000,31835000,5.44,13,46,15,43
hedgeFunds,TOWN,0,17,3/31/2018,6/30/2018," 2,194,000.00 "," 2,257,000.00 ",2.86,1,7,5,8
allFirms,TPIC,3,137,3/31/2018,6/30/2018,13342000,17638000,32.2,50,44,16,31
hedgeFunds,TPIC,0,28,3/31/2018,6/30/2018," 1,949,000.00 "," 2,007,000.00 ",2.98,14,6,4,8
allFirms,TPNL,,,,,,,,,,,
hedgeFunds,TPNL,,,,,,,,,,,
allFirms,TRIB,1,45,3/31/2018,6/30/2018,15235000,14581000,-4.29,4,10,14,
hedgeFunds,TRIB,1,13,3/31/2018,6/30/2018," 5,972,000.00 "," 5,975,000.00 ",0.05,1,5,2,
allFirms,TRIP,8,385,3/31/2018,6/30/2018,127520000,120796000,-5.27,81,117,35,131
hedgeFunds,TRIP,1,51,3/31/2018,6/30/2018," 28,134,000.00 "," 27,492,000.00 ",-2.28,24,7,11,18
allFirms,TRMB,4,399,3/31/2018,6/30/2018,221375000,233070000,5.28,38,145,50,149
hedgeFunds,TRMB,2,64,3/31/2018,6/30/2018," 26,612,000.00 "," 30,687,000.00 ",15.32,10,21,6,24
allFirms,TRMD,,,,,,,,,,,
hedgeFunds,TRMD,,,,,,,,,,,
allFirms,TRNC,,,,,,,,,,,
hedgeFunds,TRNC,,,,,,,,,,,
allFirms,TRNS,1,39,3/31/2018,6/30/2018,3835000,3973000,3.6,9,13,3,
hedgeFunds,TRNS,1,7,3/31/2018,6/30/2018," 1,181,000.00 "," 1,241,000.00 ",5.14,3,3,1,
allFirms,TROW,21,847,3/31/2018,6/30/2018,175719000,171268000,-2.53,73,250,48,348
hedgeFunds,TROW,0,63,3/31/2018,6/30/2018," 5,740,000.00 "," 4,839,000.00 ",-15.7,12,18,10,22
allFirms,TRS,2,147,3/31/2018,6/30/2018,44649000,44409000,-0.54,18,51,14,46
hedgeFunds,TRS,1,21,3/31/2018,6/30/2018," 5,343,000.00 "," 5,213,000.00 ",-2.43,1,9,6,11
allFirms,TRST,1,176,3/31/2018,6/30/2018,58165000,59829000,2.86,20,66,11,43
hedgeFunds,TRST,0,18,3/31/2018,6/30/2018," 5,067,000.00 "," 5,062,000.00 ",-0.09,2,10,4,6
allFirms,TRUP,5,151,3/31/2018,6/30/2018,25981000,30797000,18.54,38,56,18,36
hedgeFunds,TRUP,1,19,3/31/2018,6/30/2018," 5,312,000.00 "," 6,275,000.00 ",18.13,7,5,7,6
allFirms,TRVG,0,49,3/31/2018,6/30/2018,27432000,21893000,-20.19,13,11,24,17
hedgeFunds,TRVG,0,12,3/31/2018,6/30/2018," 13,513,000.00 "," 18,356,000.00 ",35.83,2,5,6,4
allFirms,TRVN,1,72,3/31/2018,6/30/2018,33473000,32773000,-2.09,22,20,21,
hedgeFunds,TRVN,0,18,3/31/2018,6/30/2018," 4,180,000.00 "," 6,396,000.00 ",53.02,9,5,3,
allFirms,TSBK,2,73,3/31/2018,6/30/2018,4150000,4330000,4.32,12,25,2,18
hedgeFunds,TSBK,2,9,3/31/2018,6/30/2018," 1,062,000.00 "," 1,005,000.00 ",-5.37,3,1,1,3
allFirms,TSCO,15,586,3/31/2018,6/30/2018,99756000,99208000,-0.55,93,187,49,217
hedgeFunds,TSCO,2,60,3/31/2018,6/30/2018," 7,931,000.00 "," 9,150,000.00 ",15.38,25,16,17,16
allFirms,TSEM,8,155,3/31/2018,6/30/2018,46226000,45488000,-1.6,19,58,29,53
hedgeFunds,TSEM,2,29,3/31/2018,6/30/2018," 7,707,000.00 "," 9,967,000.00 ",29.32,6,11,3,10
allFirms,TSG,,,,,,,,,,,
hedgeFunds,TSG,,,,,,,,,,,
allFirms,TSLA,68,749,3/31/2018,6/30/2018,106240000,95881000,-9.75,116,212,103,264
hedgeFunds,TSLA,32,58,3/31/2018,6/30/2018," 2,864,000.00 "," 2,336,000.00 ",-18.41,15,14,26,17
allFirms,TSRI,,,,,,,,,,,
hedgeFunds,TSRI,,,,,,,,,,,
allFirms,TSRO,8,194,3/31/2018,6/30/2018,63723000,62124000,-2.51,28,83,73,54
hedgeFunds,TSRO,6,33,3/31/2018,6/30/2018," 6,909,000.00 "," 7,439,000.00 ",7.68,10,13,17,6
allFirms,TST,1,43,3/31/2018,6/30/2018,23217000,23992000,3.34,13,7,5,
hedgeFunds,TST,0,7,3/31/2018,6/30/2018," 7,622,000.00 "," 7,908,000.00 ",3.75,4,1,1,
allFirms,TTD,9,229,3/31/2018,6/30/2018,31003000,30774000,-0.74,78,74,27,48
hedgeFunds,TTD,3,28,3/31/2018,6/30/2018," 6,130,000.00 "," 4,631,000.00 ",-24.46,9,10,13,7
allFirms,TTEK,7,284,3/31/2018,6/30/2018,47285000,47180000,-0.22,22,87,28,103
hedgeFunds,TTEK,4,21,3/31/2018,6/30/2018," 2,408,000.00 "," 2,370,000.00 ",-1.57,1,6,6,10
allFirms,TTGT,3,123,3/31/2018,6/30/2018,15722000,16298000,3.66,30,53,6,28
hedgeFunds,TTGT,2,27,3/31/2018,6/30/2018," 5,621,000.00 "," 5,899,000.00 ",4.95,10,12,1,5
allFirms,TTMI,5,214,3/31/2018,6/30/2018,106447000,108934000,2.34,24,73,29,77
hedgeFunds,TTMI,2,23,3/31/2018,6/30/2018," 7,167,000.00 "," 6,955,000.00 ",-2.96,8,7,11,8
allFirms,TTOO,1,99,3/31/2018,6/30/2018,18766000,25869000,37.85,54,22,8,14
hedgeFunds,TTOO,0,26,3/31/2018,6/30/2018," 6,385,000.00 "," 8,775,000.00 ",37.43,17,4,3,3
allFirms,TTPH,0,87,3/31/2018,6/30/2018,23013000,21634000,-5.99,10,28,15,27
hedgeFunds,TTPH,0,13,3/31/2018,6/30/2018," 5,007,000.00 "," 3,479,000.00 ",-30.52,1,4,6,6
allFirms,TTS,1,139,3/31/2018,6/30/2018,32486000,33990000,4.63,32,46,21,36
hedgeFunds,TTS,0,26,3/31/2018,6/30/2018," 8,639,000.00 "," 7,178,000.00 ",-16.9,7,6,7,11
allFirms,TTWO,15,503,3/31/2018,6/30/2018,106894000,105240000,-1.55,75,149,69,210
hedgeFunds,TTWO,12,88,3/31/2018,6/30/2018," 13,006,000.00 "," 20,719,000.00 ",59.3,23,23,19,35
allFirms,TUES,0,67,3/31/2018,6/30/2018,34092000,33949000,-0.42,10,22,16,21
hedgeFunds,TUES,0,18,3/31/2018,6/30/2018," 9,121,000.00 "," 9,533,000.00 ",4.52,5,5,4,6
allFirms,TUSK,4,143,3/31/2018,6/30/2018,32920000,36361000,10.45,51,56,14,28
hedgeFunds,TUSK,2,32,3/31/2018,6/30/2018," 26,179,000.00 "," 27,256,000.00 ",4.11,17,9,5,6
allFirms,TWMC,0,18,3/31/2018,6/30/2018,5945000,5091000,-14.37,3,6,,
hedgeFunds,TWMC,0,4,3/31/2018,6/30/2018," 2,196,000.00 "," 1,419,000.00 ",-35.38,1,2,,
allFirms,TWOU,4,236,3/31/2018,6/30/2018,55884000,58972000,5.53,47,75,21,91
hedgeFunds,TWOU,1,41,3/31/2018,6/30/2018," 6,508,000.00 "," 7,484,000.00 ",15.01,10,16,4,13
allFirms,TXMD,0,140,3/31/2018,6/30/2018,161522000,156711000,-2.98,22,49,18,44
hedgeFunds,TXMD,0,17,3/31/2018,6/30/2018," 7,673,000.00 "," 3,820,000.00 ",-50.22,7,3,5,6
allFirms,TXN,46,1337,3/31/2018,6/30/2018,828009000,827625000,-0.05,113,510,64,486
hedgeFunds,TXN,4,98,3/31/2018,6/30/2018," 38,290,000.00 "," 37,099,000.00 ",-3.11,12,38,15,38
allFirms,TXRH,3,297,3/31/2018,6/30/2018,63352000,65349000,3.15,35,116,30,95
hedgeFunds,TXRH,1,27,3/31/2018,6/30/2018," 4,993,000.00 "," 3,576,000.00 ",-28.38,4,7,15,15
allFirms,TYPE,2,142,3/31/2018,6/30/2018,37718000,37232000,-1.29,12,56,19,44
hedgeFunds,TYPE,1,29,3/31/2018,6/30/2018," 6,652,000.00 "," 6,547,000.00 ",-1.58,4,8,5,15
allFirms,TZACU,,,,,,,,,,,
hedgeFunds,TZACU,,,,,,,,,,,
allFirms,TZOO,1,61,3/31/2018,6/30/2018,2941000,3973000,35.07,28,20,9,
hedgeFunds,TZOO,1,15,3/31/2018,6/30/2018," 1,674,000.00 "," 1,801,000.00 ",7.54,4,5,6,
allFirms,UAL,21,529,3/31/2018,6/30/2018,266512000,259413000,-2.66,70,144,70,217
hedgeFunds,UAL,11,78,3/31/2018,6/30/2018," 51,722,000.00 "," 53,358,000.00 ",3.16,20,19,15,28
allFirms,UBFO,0,54,3/31/2018,6/30/2018,3976000,3992000,0.4,7,18,2,16
hedgeFunds,UBFO,0,9,3/31/2018,6/30/2018," 1,404,000.00 "," 1,371,000.00 ",-2.32,2,2,1,2
allFirms,UBNK,1,146,3/31/2018,6/30/2018,33983000,34061000,0.23,11,38,7,54
hedgeFunds,UBNK,0,27,3/31/2018,6/30/2018," 5,779,000.00 "," 5,544,000.00 ",-4.08,2,9,3,13
allFirms,UBSH,1,192,3/31/2018,6/30/2018,44785000,55338000,23.56,16,79,16,55
hedgeFunds,UBSH,0,16,3/31/2018,6/30/2018," 2,912,000.00 "," 2,226,000.00 ",-23.58,1,7,4,3
allFirms,UBSI,3,247,3/31/2018,6/30/2018,73805000,75024000,1.65,25,89,23,78
hedgeFunds,UBSI,0,15,3/31/2018,6/30/2018," 3,939,000.00 "," 4,234,000.00 ",7.47,2,4,4,7
allFirms,UCFC,0,119,3/31/2018,6/30/2018,29764000,30611000,2.84,22,45,7,28
hedgeFunds,UCFC,0,20,3/31/2018,6/30/2018," 6,989,000.00 "," 7,560,000.00 ",8.17,8,6,4,4
allFirms,UCTT,3,174,3/31/2018,6/30/2018,33613000,32250000,-4.05,23,71,39,48
hedgeFunds,UCTT,1,20,3/31/2018,6/30/2018," 4,994,000.00 "," 4,164,000.00 ",-16.61,6,7,11,7
allFirms,UDBI,,,,,,,,,,,
hedgeFunds,UDBI,,,,,,,,,,,
allFirms,UEPS,2,90,3/31/2018,6/30/2018,31929000,30417000,-4.74,11,27,11,31
hedgeFunds,UEPS,2,16,3/31/2018,6/30/2018," 7,472,000.00 "," 7,674,000.00 ",2.7,4,6,3,5
allFirms,UFCS,0,147,3/31/2018,6/30/2018,14890000,15109000,1.47,17,55,19,47
hedgeFunds,UFCS,0,20,3/31/2018,6/30/2018," 1,273,000.00 "," 1,115,000.00 ",-12.42,5,6,6,9
allFirms,UFPI,2,214,3/31/2018,6/30/2018,47895000,49148000,2.62,29,78,30,60
hedgeFunds,UFPI,2,26,3/31/2018,6/30/2018," 4,862,000.00 "," 3,853,000.00 ",-20.75,4,7,15,14
allFirms,UFPT,1,73,3/31/2018,6/30/2018,5121000,5052000,-1.36,23,6,23,
hedgeFunds,UFPT,0,6,3/31/2018,6/30/2018," 1,519,000.00 "," 1,345,000.00 ",-11.43,2,5,2,
allFirms,UHAL,8,234,3/31/2018,6/30/2018,7338000,7375000,0.5,20,110,31,55
hedgeFunds,UHAL,4,20,3/31/2018,6/30/2018," 2,029,000.00 "," 2,061,000.00 ",1.57,2,9,12,8
allFirms,UIHC,1,112,3/31/2018,6/30/2018,13315000,14011000,5.23,7,46,10,31
hedgeFunds,UIHC,1,11,3/31/2018,6/30/2018," 1,991,000.00 "," 2,340,000.00 ",17.55,1,4,1,5
allFirms,ULTA,8,590,3/31/2018,6/30/2018,54545000,54120000,-0.78,108,192,45,226
hedgeFunds,ULTA,2,79,3/31/2018,6/30/2018," 6,841,000.00 "," 6,552,000.00 ",-4.23,23,19,12,33
allFirms,ULTI,5,335,3/31/2018,6/30/2018,32371000,31323000,-3.24,44,109,22,124
