,52WeekChange,SandP52WeekChange,annualHoldingsTurnover,annualReportExpenseRatio,auditRisk,beta,beta3Year,boardRisk,bookValue,category,compensationRisk,currentPrice,currentRatio,dateShortInterest,debtToEquity,earningsGrowth,earningsQuarterlyGrowth,ebitda,ebitdaMargins,enterpriseToEbitda,enterpriseToRevenue,enterpriseValue,financialCurrency,fiveYearAverageReturn,floatShares,forwardEps,forwardPE,freeCashflow,fullTimeEmployees,fundFamily,fundInceptionDate,grossMargins,grossProfits,heldPercentInsiders,heldPercentInstitutions,industry,lastCapGain,lastDividendValue,lastFiscalYearEnd,lastSplitDate,lastSplitFactor,legalType,maxAge,maxAge_finData,morningStarOverallRating,morningStarRiskRating,mostRecentQuarter,netIncomeToCommon,nextFiscalYearEnd,numberOfAnalystOpinions,operatingCashflow,operatingMargins,overallRisk,pegRatio,priceHint,priceToBook,priceToSalesTrailing12Months,profitMargins,profitMargins_finData,quickRatio,recommendationKey,recommendationMean,returnOnAssets,returnOnEquity,revenueGrowth,revenuePerShare,revenueQuarterlyGrowth,sector,shareHolderRightsRisk,sharesOutstanding,sharesPercentSharesOut,sharesShort,sharesShortPreviousMonthDate,sharesShortPriorMonth,shortPercentOfFloat,shortRatio,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,threeYearAverageReturn,totalAssets,totalCash,totalCashPerShare,totalDebt,totalRevenue,trailingEps,yield,ytdReturn
BKR.V,-0.7941176,0.15864205,,,,8.776614,,,0.126,,,0.07,6.009,1536019200,,,,-4692114,0.0,-0.4,,1874727,CAD,,38924859,,,-1864423,,,,0.0,,,,Industrial Metals & Minerals,,,1519776000,1489708800,1/5,,1,86400,,,1527724800,-4823224,1582848000,2,-3618073,0.0,,,2,0.5555555,,0.0,0.0,5.601,hold,3.0,-0.9222,-1.7246201,,,,Basic Materials,,39744800,0.0,653,1533081600,10999,,0.01,40.5,25.0,32.75,32.75,,,1304856,0.033,0,,-0.179,,
BLN.V,0.12499988,0.15864205,,,,-1.683357,,,0.511,,,4.95,3.321,1536019200,1.928,,,-8684908,-0.61459,-20.755,12.756,180254752,CAD,,25379094,-0.08,-61.875,-9657097,,,,0.44230998,5121731,,,Communication Equipment,,,1509408000,,,,1,86400,,,1525046400,-9308268,1572480000,3,-8981726,-0.67057,,,2,9.686889,,-0.65870005,-0.65870005,2.418,buy,2.0,-0.2134,-0.47701,0.485,0.391,,Technology,,40692700,0.0002,7128,1533081600,10143,,2.27,8.25,7.0,7.67,7.75,,,15537787,0.382,400000,14131319,-0.257,,
BPLI.V,-0.22222227,0.15864205,,,,1.787199,,,0.035,,,0.14,1.149,1525132800,152.193,,,2625632,0.12162,6.812,0.828,17886256,CAD,,19291836,0.01,,2622093,161.0,,,0.43151,10057057,,,Business Services,,,1506729600,1327622400,1/4,,1,86400,,,1530316800,2045374,1569801600,1,1101683,0.08252,,,2,4.0,,0.09474,0.09474,1.047,buy,2.0,0.056599997,0.77436996,-0.228,0.23,,Industrials,,97983800,0.0,100,1522627200,100,,0.0,0.4,0.4,0.4,0.4,,,1590234,0.016,5231359,21588882,0.021,,
BRD.V,-0.7818182,0.15864205,,,,0.755561,,,0.113,,,0.12,5.045,1534377600,,,,-885441,0.0,-5.343,,4731042,CAD,,31475845,,,-2121683,,,,0.0,,,,Industrial Metals & Minerals,,,1504137600,,,,1,86400,,,1527724800,-1095654,1567209600,4,-869196,0.0,,,2,1.0619469,,0.0,0.0,3.984,buy,2.5,-0.10862,-0.23398,,,,Basic Materials,,41959200,0.0,0,1531699200,500,,0.0,1.45,0.77,1.03,0.95,,,138654,0.004,0,,-0.029,,
BUF.V,0.0,0.15864205,,,,-1.97267,,,-0.064,,,0.01,0.226,1521158400,,,,14466303,0.24283001,2.783,0.676,40253576,ZAR,,63970423,,,9200816,,,,0.24128,101714050,,,Coal,,,1514678400,1285545600,1/39,,1,86400,,,1530316800,-10733222,1577750400,1,6575882,-0.029000001,,,2,,,-0.18017,-0.18017,0.176,hold,3.0,-0.0349,,0.323,0.146,,Basic Materials,,416583008,0.0,0,1518739200,100,,0.0,0.14,0.14,0.14,0.14,,,1275586,0.003,37043020,59572824,-0.026,,
BUS.V,-0.5229007,0.15864205,,,,3.190991,,,0.286,,,1.21,1.743,1536019200,33.705,6.996,7.975,4823921,0.056020003,18.993,1.064,91621904,CAD,,61574538,0.07,17.285715,,,,,0.13688,6319415,,,Auto Manufacturers,,,1514678400,,,,1,86400,,,1530316800,2857948,1577750400,2,3626257,0.05066,,,2,4.230769,,0.03319,0.03319,1.009,buy,2.0,,,1.147,1.217,,Consumer Cyclical,,72210400,0.0028,205700,1533081600,334978,,3.01,2.25,1.8,2.02,2.02,,,7051768,0.098,6966450,86106616,0.028,,
BZ.V,-0.85714287,0.15864205,,,,2.348347,,,0.068,,,0.06,22.141,1530576000,,,,,0.0,,,117675,CAD,,23482177,,,-1057973,,,,0.0,,,,Industrial Metals & Minerals,,,1525046400,1487289600,1/10,,1,86400,,,1525046400,-2370932,1588204800,1,-2136962,0.0,,,2,0.8823529,,0.0,0.0,19.97,strong_buy,1.0,-0.96891,-2.17943,,,,Basic Materials,,26039500,0.0,0,1527811200,400,,0.01,12.0,12.0,12.0,12.0,,,1444696,0.055,0,,-0.12,,
CBX.V,-0.04000002,0.15864205,,,,-0.833506,,,0.824,,,3.6,5.782,1536019200,0.563,31.007,31.471,1375320,0.11178,18.408,2.058,25316856,CAD,,6477716,0.28,12.857142,1449275,63.0,,,0.73999,7841670,,,Information Technology Services,,,1501459200,1436918400,1/50,,1,86400,,,1525046400,1107073,1564531200,3,1809056,0.09398,,,2,4.368932,,0.08997,0.08997,5.641,buy,2.0,0.08611,0.16595,0.062,1.356,,Technology,,9137700,0.0,19300,1533081600,5700,,0.0,7.8,6.5,6.97,6.6,,,7621299,0.834,42434,12304293,0.12,,
CEN.V,-0.3333333,0.15864205,,,,4.148292,,,0.02,,,0.02,0.218,1518739200,,,,-653305,0.0,-1.602,,1046439,CAD,,41355319,,,1292094,,,,0.0,,,,Oil & Gas E&P,,,1501459200,1479081600,1/4,,1,86400,,,1525046400,-4168782,1564531200,3,-158705,0.0,,,2,1.0,,0.0,0.0,0.19,buy,2.3,-0.62849,-1.22396,,,,Energy,,59442500,0.0,5000,1516060800,3000,,0.0,21.43,17.33,18.7,17.33,,,142410,0.002,0,,-0.07,,
CLM.V,1.6842105,0.15864205,,,,2.134747,,,0.147,,,0.53,1.168,1536019200,7.133,,,-2397930,0.0,-17.618,,42246792,CAD,,68198819,,,-1846134,,,,0.0,,,,Industrial Metals & Minerals,,,1506729600,,,,1,86400,,,1530316800,-2559203,1569801600,12,-1686775,0.0,,,2,3.605442,,0.0,0.0,1.023,hold,2.6,-0.19529,-0.38726002,,,,Basic Materials,,71973800,0.00059999997,37312,1533081600,46000,,0.36,24.0,14.0,17.92,17.25,,,967927,0.013,750148,,-0.048,,
CML.V,0.13636363,0.15864205,,,,6.459214,,,-2.354,,,0.125,0.001,1522627200,,,,-867980,0.0,-94.887,,82360256,CAD,,23415337,,,5504478,,,,0.0,-1519023,,,Industrial Metals & Minerals,,,1514678400,,,,1,86400,,,1530316800,-11459406,1577750400,3,-884549,0.0,,,3,,,0.0,0.0,0.001,hold,3.1,-0.09915,,,,,Basic Materials,,37520400,0.0,3500,1516060800,0,,0.0,27.75,22.5,24.75,24.0,,,59105,0.002,77729312,,-0.305,,
CN.V,-0.40000004,0.15864205,,,,4.499301,,,0.021,,,0.06,7.813,1534377600,,,,,0.0,,,5472969,CAD,,84405234,-0.13,,-655282,,,,0.0,-82501,,,Industrial Metals & Minerals,,,1519776000,1361232000,1/5,,1,86400,,,1527724800,-743535,1582848000,4,-391114,0.0,,,2,2.857143,,0.0,0.0,7.645,hold,3.3,-0.18857001,-0.32364,,,,Basic Materials,,104357000,0.0,2000,1530576000,0,,0.0,6.21,3.83,5.62,6.21,,,266683,0.003,0,,-0.007,,
CNH.V,0.111111045,0.15864205,,,,-2.151219,,,0.059,,,0.2,7.085,1536019200,,,,-726850,-0.72475,-12.957,9.391,9417897,USD,,27758635,,,618790,,,,0.23355,479285,,,Steel,,,1498780800,,,,1,86400,,,1522454400,-3529320,1561852800,7,-1102671,-0.78312,,,2,3.3898306,,0.0,0.0,3.047,hold,2.6,-0.0964,-0.80989,-0.378,0.021,,Basic Materials,,53534400,0.0002,0,1521158400,300,,7.34,65.0,34.0,49.71,48.0,,,6986,0.0,0,1002900,-0.075,,
CNS.V,-0.725,0.15864205,,,,-5.633121,,,-0.02,,,0.055,0.9,1536019200,,,,,0.0,,3.916,1683584,CAD,,20667904,-0.03,,-641162,,,,0.46492,199390,,,Electronic Gaming & Multimedia,,,1522454400,,,,1,86400,,,1530316800,-1162787,1585612800,1,-770153,-1.7114199,,,3,,,-2.70468,-2.70468,0.869,buy,2.0,-0.6294,,1.684,0.024,,Technology,,29468700,0.0,900,1533081600,2400,,0.13,0.85,0.85,0.85,0.85,,,629815,0.021,489741,429917,-0.066,,
COV.V,1.5671644,0.15864205,,,,2.932088,,,0.61,,,8.7,4.75,1536019200,,3.5,3.061,2660390,0.088970006,67.256,5.984,178928208,CAD,,8805967,,,-2388740,,,,0.75668,21012659,,,Biotechnology,,,1506729600,1373932800,1/10,,1,86400,,,1530316800,2501890,1569801600,12,-807019,0.08367,,,2,14.262295,,0.08367,0.08367,3.183,hold,2.6,0.11299,0.22820999,0.344,1.483,,Healthcare,,21704000,0.00029999999,5785,1533081600,7605,,0.16,115.0,93.22,104.37,106.0,,,1721427,0.08,0,29902784,0.123,,
CRU.V,-0.36194026,0.15864205,,,,-0.657822,,,0.14,,,0.27,7.297,1536019200,,,,3247582,0.0,4.918,,15970048,CAD,,55544557,,,-1071311,,,,0.0,,,,Industrial Metals & Minerals,,,1525046400,1527206400,3/1,,1,86400,,,1525046400,-1103985,1588204800,4,-1062987,0.0,,,2,1.9285715,,0.0,0.0,6.145,hold,2.8,-0.17247999,-0.32202,,,,Basic Materials,,66216700,0.0072000003,23500,1533081600,8656,,0.79,17.5,10.8,14.45,14.75,,,1033445,0.019,0,,-0.042,,
CT.V,-0.61111116,0.15864205,,,,1.469611,,,0.022,,,0.07,0.216,1536019200,,,,-1579561,0.0,,,,CAD,,29894072,,,-620706,,,,0.0,,,,Industrial Metals & Minerals,,,1509408000,1422921600,1/10,,1,86400,,,1525046400,-2079489,1572480000,3,-1151433,0.0,,,2,3.1818182,,0.0,0.0,0.074,hold,3.0,-0.69945,-1.51773,,,,Basic Materials,,80113600,0.0,662,1533081600,1940,,0.33,32.5,31.5,31.83,31.5,,,40786,0.001,0,,-0.031,,
CWC.V,-0.15909088,0.15864205,,,,1.70496,,,0.355,,,0.18,1.466,1536019200,19.911,,,17529000,0.12911001,7.438,0.96,130377512,CAD,,81582726,0.01,18.000002,7282250,768.0,,,0.26077998,30324000,,,Oil & Gas Equipment & Services,,,1514678400,1184198400,1/4,,1,86400,,,1530316800,6035000,1577750400,1,15033000,0.00212,,,2,0.5070423,,0.04445,0.04445,1.361,hold,3.0,0.00079,0.03577,0.472,0.293,,Energy,,520464000,0.0,4000,1533081600,0,,0.0,0.2,0.2,0.2,0.2,,,109000,0.0,36803000,135763008,0.006,,
DLS.V,-0.4666667,0.15864205,,,,-1.089588,,,0.06,,,0.075,5.973,1536019200,1035.303,,,-4817000,-0.18166,-41.134,7.473,198141104,CAD,,272470934,0.01,7.5000005,-11674750,286.0,,,0.40353,9998000,,,Credit Services,,,1514678400,,,,1,86400,,,1530316800,-41920000,1577750400,2,-12694000,-0.21982999,,,3,1.2500001,,-1.55408,-1.55408,5.423,strong_buy,1.0,-0.01633,-1.12227,-0.347,0.094,,Financial Services,,284000992,0.0,9828,1529280000,0,,0.0,0.23,0.08,0.15,0.15,,,5465000,0.019,180619008,26516000,-0.146,,
DMI.V,-0.5151515,0.15864205,,,,0.95935,,,0.138,,,0.33,0.158,1536019200,230.411,,,-3336122,-0.90997005,-6.036,5.493,20137440,CAD,,57489864,0.1,,-1311116,,,,-0.43096,-800029,,,Industrial Metals & Minerals,,,1522454400,,,,1,86400,,,1530316800,-3869761,1585612800,1,-2377082,-1.27216,,,2,2.3913045,,-1.05552,-1.05552,0.141,buy,2.0,-0.26157,-1.3030499,-0.922,0.065,,Basic Materials,,63885900,0.0,671,1533081600,0,,0.11,1.9,1.9,1.9,1.9,,,442076,0.007,5347404,3666200,-0.068,,
DSY.V,0.13999999,0.15864205,,,,-0.15369,,,0.043,,,0.285,6.356,1517443200,0.126,0.105,0.105,681640,0.1902,19.996,3.803,13630007,USD,,36758620,0.01,,684163,22.0,,,1.0,3445014,,,Software - Application,,,1504137600,,,,1,86400,,,1527724800,571129,1567209600,1,1000816,0.15894,,,3,6.627907,,0.15935999,0.15935999,6.222,hold,3.0,0.15106,0.28329,0.027,0.065,,Technology,,55013900,0.0,0,1500249600,0,0.0,0.0,0.23,0.23,0.23,0.23,,,2051903,0.037,2956,3583890,0.01,,
DUG.V,-0.5555556,0.15864205,,,,1.906049,,,0.503,,,0.61,4.017,1536019200,256.634,,,8212889,0.09595,10.284,0.987,84457400,CAD,,25563277,0.09,6.7777777,-5181091,459.0,,,0.2693,13918330,,,Infrastructure Operations,,,1514678400,,,,1,86400,,,1530316800,-4798147,1577750400,5,-12402632,0.04622,,,2,1.2127236,,-0.05606,-0.05606,3.859,hold,2.8,0.02775,-0.18741,0.458,2.04,,Industrials,,46124800,0.0001,6525,1533081600,1500,,0.2,2.3,0.6,1.27,1.2,,,1409483,0.031,59575760,85593744,-0.116,,
EDG.V,-0.28571427,0.15864205,,,,3.030983,,,0.046,,,0.05,102.143,1536019200,,,,,0.0,,,1736506,CAD,,43972165,,,-785632,,,,0.0,,,,Industrial Metals & Minerals,,,1514678400,,,,1,86400,,,1530316800,-1102528,1577750400,2,-187076,0.0,,,2,1.0869565,,0.0,0.0,102.006,hold,3.0,-0.03583,-0.20656,,,,Basic Materials,,110411000,0.0,1000,1530576000,0,,0.26,12.0,12.0,12.0,12.0,,,3784029,0.034,0,,-0.011,,
EGD.V,-0.325,0.15864205,,,,0.955754,,,0.858,,,0.28,3.801,1536019200,44.544,,,-1638000,-0.01911,-17.49,0.334,28649382,CAD,,51759483,,,253875,600.0,,,0.16205,10800000,,,Industrial Metals & Minerals,,,1514678400,,,,1,86400,,,1530316800,-14654000,1577750400,1,-5450000,-0.10975,,,2,0.32634035,,-0.17097001,-0.17097001,1.513,hold,3.0,-0.06014,-0.26839,0.333,1.568,,Basic Materials,,54679900,0.0,2027,1531699200,0,,0.0,0.4,0.4,0.4,0.4,,,7569000,0.138,20908000,85710000,-0.268,,
ELN.V,0.16666675,0.15864205,,,,11.683522,,,0.029,,,0.035,10.514,1527811200,,26.474,26.447,881144,0.0,0.185,,163380,CAD,,43334776,,,741827,,,,0.0,,,,Industrial Metals & Minerals,,,1517356800,1385337600,1/3,,1,86400,,,1525046400,1548955,1580428800,4,-416708,0.0,,,3,1.2068965,,0.0,0.0,10.514,hold,3.0,0.49467,1.59649,,,,Basic Materials,,61612000,0.0,100,1525132800,100,,0.0,18.0,15.2,16.3,16.0,,,1993038,0.032,0,,0.025,,
EMC.V,-0.026737928,0.15864205,,,,9.561469,,,0.746,,,1.66,18.693,1536019200,26.84,,,-11756000,-2.91206,-14.653,42.671,172263232,CAD,,102739976,-0.01,-166.0,-23022436,,,,0.14912,490000,,,Biotechnology,,,1514678400,,,,1,86400,,,1530316800,-15283000,1577750400,5,-12896000,-3.25242,,,2,2.2252011,,0.0,0.0,17.586,buy,1.6,-0.09843001,-0.23534,1.803,0.038,,Healthcare,,120999000,0.014400001,1609589,1533081600,1731678,,2.48,3.0,2.0,2.45,2.5,,,75888000,0.63,24057000,4037000,-0.145,,
EP.V,-0.5,0.15864205,,,,2.022427,,,0.067,,,0.12,0.449,1477958400,17.517,,,,0.0,,,5626325,CAD,,33479387,,,879635,,,,0.0,,,,Industrial Metals & Minerals,,,1514678400,,,,1,86400,,,1530316800,-1163261,1577750400,7,-786619,0.0,,,2,1.7910447,,0.0,0.0,0.449,hold,2.8,-0.10845,-0.4418,,,,Basic Materials,,49010800,0.0,500,1357084800,0,,0.0,33.0,26.0,29.43,29.0,,,827114,0.017,576340,,-0.025,,
EPI.V,-0.42028987,0.15864205,,,,1.350108,,,1.894,,,3.95,5.318,1533081600,63.192,,,-10893771,0.0,-1.256,,13687150,USD,,1620022,-2.33,-1.695279,-7409127,,,,0.0,,,,Drug Manufacturers - Specialty & Generic,,,1506729600,,,,1,86400,,,1530316800,-11298309,1569801600,2,-11001608,0.0,,,2,2.0855331,,0.0,0.0,5.268,buy,2.0,-0.50778997,-2.57936,,,,Healthcare,,5776100,0.0,0,1530576000,0,0.0,0.0,27.9,7.67,17.78,17.78,,,18062452,3.127,6912381,,-3.802,,
EPL.V,-0.40625,0.15864205,,,,1.542534,,,0.087,,,0.095,9.288,1536019200,,,,-1125537,-0.41689998,-3.424,1.427,3853924,CAD,,85100276,,,-2022384,,,,0.21977,640492,,,Industrial Metals & Minerals,,,1514678400,,,,1,86400,,,1530316800,-583778,1577750400,5,-1464728,-0.46122003,,,3,1.091954,,-0.21622999,-0.21622999,9.096,hold,3.0,-0.09819999,-0.08254,-0.568,0.031,,Basic Materials,,90347696,0.0,100,1533081600,144,,0.02,39.0,38.0,38.6,39.0,,,5180843,0.057,0,2699785,-0.007,,
EQX.V,-0.07207209,0.15864205,,,,4.379021,,,0.805,,,1.05,3.612,1536019200,19.006,,,-32224000,-2.08327,-14.363,29.923,462842016,USD,,357287492,-0.02,-52.5,-78275872,,,,-0.58631,-12186000,,,Gold,,,1514678400,,,,1,86400,,,1530316800,-37919000,1577750400,8,-32605000,-2.23849,,,2,1.3043478,,-2.45145,-2.45145,3.009,buy,2.0,-0.055949997,-0.13374,,0.049,,Basic Materials,,446559008,0.0001,108400,1533081600,45281,,0.25,2.15,1.0,1.56,1.54,,,65497000,0.147,69764000,15468000,-0.12,,
ES.V,1.0,0.15864205,,,,-0.744857,,,-0.085,,,0.14,0.224,1534377600,,,,-4131235,-2.3123598,-3.897,9.011,16098241,CAD,,61568023,,,-2077730,42.0,,,0.3191,2239421,,,Software - Application,,,1514678400,,,,1,86400,,,1530316800,-7222510,1577750400,3,-3893003,-3.0547602,,,2,,,0.0,0.0,0.224,hold,3.0,-1.08454,,-0.644,0.025,,Technology,,76733904,0.0,500,1531699200,0,,0.0,4.15,3.75,4.02,4.15,,,872083,0.011,6540547,1786592,-0.102,,
ESU.V,-0.50666666,0.15864205,,,,-0.462538,,,0.202,,,0.18,2.455,1536019200,,,,-4794435,0.0,-3.798,,18209936,CAD,,112811039,0.0,,-2052693,,,,0.0,,,,Electronic Components,,,1506729600,,,,1,86400,,,1530316800,-4163132,1569801600,1,-4252929,0.0,,,2,0.89108914,,0.0,0.0,1.507,strong_buy,1.0,-0.14074999,-0.25853002,,,,Technology,,125287000,0.0001,43200,1533081600,4697,,0.04,0.85,0.85,0.85,0.85,,,599149,0.005,0,,-0.037,,
FCF.V,-0.28688526,0.15864205,,,,0.910287,,,2.57,,,1.74,0.863,1536019200,40.357,,,27436000,0.23759001,9.125,2.168,250346192,CAD,,23310442,0.05,34.8,-5019250,,,,0.7207,65531000,,,Asset Management,,,1514678400,1243814400,1/2,,1,86400,,,1530316800,-8824000,1577750400,6,9523000,0.11063,,,2,0.67704284,,-0.076409996,-0.076409996,0.677,buy,1.7,0.02451,-0.01756,0.827,3.034,,Financial Services,,2432620,0.00029999999,11900,1533081600,1139,,0.0,2.88,2.3,2.49,2.3,,,7071000,0.185,84121000,115478000,-0.238,,
FIL.V,-0.100000024,0.15864205,,,,-0.84,,,0.197,,,2.25,5.7,1536019200,,,,,0.0,,,155079312,CAD,,63086762,-0.19,-11.842106,-14300915,40.0,,,0.0,,,,Industrial Metals & Minerals,,,1514678400,,,,1,86400,,,1530316800,-25963792,1577750400,4,-23097828,0.0,,,2,11.42132,,0.0,0.0,5.7,buy,2.0,-1.08611,-1.88277,,,,Basic Materials,,72533504,0.0001,9200,1533081600,0,,1.29,5.3,4.2,4.58,4.4,,,8121131,0.112,0,,-0.396,,
FIRE.V,0.5693431,0.15864205,,,,-3.415389,,,0.562,,,2.18,6.941,1536019200,21.332,,,-7212202,-1.35831,-64.768,87.976,467122048,CAD,,250262589,0.03,72.66667,-54603228,,,,0.94918,459519,,,Drug Manufacturers - Specialty & Generic,,,1498780800,,,,1,86400,,,1522454400,-3764378,1561852800,4,-2345312,-1.5299699,,,2,3.8790038,,-0.70897,-0.70897,6.555,buy,1.6,-0.0367,-0.03945,,0.026,,Healthcare,,258783008,0.0414,3995603,1533081600,5302780,,4.35,4.5,2.0,2.95,2.65,,,78496912,0.309,30372456,5309671,-0.019,,
FPC.V,-0.5972222,0.15864205,,,,1.104163,,,0.458,,,0.455,0.595,1536019200,11.547,,,-6438955,0.0,-10.909,,70245536,CAD,,161327918,-0.05,-9.1,-45988132,,,,0.0,,,,Industrial Metals & Minerals,,,1498780800,,,,1,86400,,,1522454400,-6623572,1561852800,7,-6619676,0.0,,,3,0.9934498,,0.0,0.0,0.582,buy,1.9,-0.03884,-0.09234,,,,Basic Materials,,189196000,0.00029999999,1432,1533081600,864,,0.16,2.0,1.2,1.46,1.3,,,13506529,0.071,10000000,,-0.037,,
FW.V,-0.26215273,0.15864205,,,,1.148605,,,0.412,,,0.185,3.444,1536019200,59.186,,,-5632319,0.0,-4.314,-12.831,24297306,CAD,,74191581,-0.14,,-2937138,5.0,,,0.0,-10207118,,,Asset Management,,,1514678400,1528675200,1/1,,1,86400,,,1530316800,885182,1577750400,1,-1523842,3.06981,,,3,0.44902912,,0.0,0.0,2.935,buy,2.0,-0.06947,0.02893,,-0.018,,Financial Services,,87711200,0.0,1400,1533081600,400,,0.0,1.8,1.8,1.8,1.8,,,10755551,0.13,20170720,-1893630,0.008,,
GLW.V,-0.578125,0.15864205,,,,0.067652,,,0.167,,,0.135,134.608,1534377600,,,,,0.0,,,-1149369,USD,,28543473,,,-725102,,,,0.0,,,,Gold,,,1514678400,1532044800,1/4,,1,86400,,,1530316800,-1131606,1577750400,4,-1134972,0.0,,,3,0.8083833,,0.0,0.0,133.89,hold,2.7,-0.09517,-0.1503,,,,Basic Materials,,41628000,0.0,6500,1531699200,2500,,0.0,7.32,5.2,5.76,5.25,,,6977286,0.168,0,,-0.027,,
GV.V,-0.525,0.15864205,,,,-1.316452,,,0.216,,,0.095,0.003,1533081600,99.877,,,,0.0,,,1618830,CAD,,4961219,-0.02,-4.75,1257017,,,,0.0,,,,Industrial Metals & Minerals,,,1514678400,,,,1,86400,,,1530316800,-3486285,1577750400,4,114,0.0,,-37.5,3,0.4398148,,0.0,0.0,0.003,buy,2.0,-0.444,-1.2137799,,,,Basic Materials,,5225200,0.0,0,1519862400,0,,1.34,3.19,1.99,2.46,2.33,,,5276,0.001,1127713,,-0.851,,
HEO.V,-0.13846153,0.15864205,,,,1.524288,,,1.02,,,1.13,1.295,1536019200,46.236,,,1982896,0.019989999,30.954,0.619,61378208,CAD,,35742401,0.03,37.666668,907274,555.0,,,0.21611999,19157380,,,Pollution & Treatment Controls,,,1498780800,1417392000,1/5,,1,86400,,,1522454400,-4184777,1561852800,3,3286422,-0.02066,,-0.98,2,1.1078432,,-0.0422,-0.0422,0.718,buy,2.0,-0.017280001,-0.09632,0.254,2.289,,Industrials,,40144200,0.0001,100,1533081600,4300,,0.35,2.25,2.0,2.17,2.25,,,4517140,0.113,18926618,99169744,-0.097,,
ICC.V,1.0434783,0.15864205,,,,3.876562,,,0.285,,,1.88,24.837,1536019200,,,,4539413,8.50581,55.73,474.027,252980624,USD,,97370882,0.11,17.09091,-9774574,,,,25.75625,-950597,,,Drug Manufacturers - Specialty & Generic,,,1514678400,,,,1,86400,,,1530316800,2237968,1577750400,3,-5919758,5.74354,,,2,6.5964913,,4.19343,4.19343,8.735,buy,2.0,0.06999,0.086160004,,0.004,,Healthcare,,138046000,0.0054,741471,1533081600,422046,,1.03,2.75,1.5,1.92,1.5,,,7926685,0.057,0,533684,0.017,,
ID.V,-0.2631579,0.15864205,,,,-0.491121,,,-0.001,,,0.065,0.813,1536019200,,,,-1522119,-1.45291,-3.604,5.236,5485236,USD,,83142978,,,-1021114,,,,0.76944,694576,,,Software - Application,,,1514678400,1403827200,1/20,,1,86400,,,1530316800,-1591763,1577750400,1,-1585045,-1.45919,,,3,,,-1.51939,-1.51939,0.806,hold,3.0,-1.64212,,0.174,0.011,,Technology,,97216000,0.0013,29252,1533081600,30252,,0.98,12.0,12.0,12.0,12.0,,,230292,0.002,368650,1047634,-0.017,,
IFX.V,-0.23423421,0.15864205,,,,-1.117297,,,0.543,,,0.85,1.627,1536019200,47.457,-0.617,-0.441,7480440,0.088290006,7.298,0.644,54594456,CAD,,22240678,0.1,8.5,-1656754,241.0,,,0.14321999,13993237,,,Packaging & Containers,,,1514678400,,,,1,86400,,,1530316800,3717340,1577750400,2,2220419,0.062750004,,,2,1.5653776,,0.043870002,0.043870002,0.818,buy,2.5,0.06887,0.14824,-0.088,1.701,,Consumer Cyclical,,50013600,0.0,100,1533081600,100,,0.03,1.75,1.0,1.38,1.38,,,132000,0.003,12841000,84729680,0.074,,
IGAM.V,-0.06249994,0.15864205,,,,3.477943,,,-0.104,,,0.3,1.891,1531699200,,,,4571901,0.27306998,8.444,2.306,38606520,USD,,31754019,-0.12,-2.5000002,-2152918,,,,0.31759,5592014,,,Gambling,,,1514678400,,,,1,86400,,,1530316800,-8448899,1577750400,1,1646378,-0.10031,,,2,,,-0.50464,-0.50464,1.797,buy,2.0,-0.03179,-20.09824,0.021,0.478,,Consumer Cyclical,,35223900,0.0,0,1512086400,0,,0.05,0.35,0.35,0.35,0.35,,,1549737,0.044,29589080,16742433,-0.241,,
IGX.V,0.18181813,0.15864205,,,,0.126682,,,0.024,,,1.1,1.904,1536019200,499.463,,,-4811000,-1.50862,-15.581,23.507,74962440,USD,,58818925,-0.08,-13.750001,-4733250,32.0,,,0.93978995,4822000,,,Biotechnology,,,1514678400,,,,1,86400,,,1530316800,-6538000,1577750400,1,-6121000,-1.746,,,2,45.833332,,-2.05017,-2.05017,1.688,buy,2.0,-0.30722,-1.91142,-0.792,0.047,,Healthcare,,70547296,0.0,2000,1533081600,0,0.0,0.08,3.0,3.0,3.0,3.0,,,3683000,0.052,8366000,3189000,-0.097,,
IKM.V,-0.15942031,0.15864205,,,,1.50793,,,0.834,,,0.6,0.588,1536019200,56.384,,,-711000,-0.01361,-149.198,2.03,106079496,CAD,,94192091,-0.12,-5.0000005,-14879875,,,,-0.051680002,6541000,,,Oil & Gas E&P,,,1514678400,1411344000,1/10,,1,86400,,,1530316800,-51794000,1577750400,5,-1422000,-1.631,,,2,0.7194245,,-0.99129,-0.99129,0.43,hold,3.3,-0.19183001,-0.46598998,0.708,0.49,,Energy,,109335000,0.0,8347,1533081600,0,,0.0,0.86,0.35,0.67,0.74,,,,,51412000,52249000,-0.486,,
INP.V,-0.39285713,0.15864205,,,,0.740735,,,1.253,,,1.02,2.688,1536019200,3.761,,,-1936354,-0.04435,-43.04,1.909,83339840,CAD,,58421371,-0.01,-102.0,454580,24.0,,,0.77412003,21679481,,,Farm Products,,,1506729600,,,,1,86400,,,1530316800,1281744,1569801600,2,30364740,-0.0454,,,2,0.81404626,,0.02935,0.02935,1.324,hold,3.0,-0.0105,0.01219,-0.664,0.523,,Consumer Defensive,,84020000,0.0022,184800,1533081600,186063,,3.89,2.3,0.87,1.59,1.59,,,9007225,0.107,3966296,43664428,0.012,,
