,52WeekChange,SandP52WeekChange,annualHoldingsTurnover,annualReportExpenseRatio,auditRisk,beta,beta3Year,boardRisk,bookValue,category,compensationRisk,currentPrice,currentRatio,dateShortInterest,debtToEquity,earningsGrowth,earningsQuarterlyGrowth,ebitda,ebitdaMargins,enterpriseToEbitda,enterpriseToRevenue,enterpriseValue,financialCurrency,fiveYearAverageReturn,floatShares,forwardEps,forwardPE,freeCashflow,fullTimeEmployees,fundFamily,fundInceptionDate,grossMargins,grossProfits,heldPercentInsiders,heldPercentInstitutions,industry,lastCapGain,lastDividendValue,lastFiscalYearEnd,lastSplitDate,lastSplitFactor,legalType,maxAge,maxAge_finData,morningStarOverallRating,morningStarRiskRating,mostRecentQuarter,netIncomeToCommon,nextFiscalYearEnd,numberOfAnalystOpinions,operatingCashflow,operatingMargins,overallRisk,pegRatio,priceHint,priceToBook,priceToSalesTrailing12Months,profitMargins,profitMargins_finData,quickRatio,recommendationKey,recommendationMean,returnOnAssets,returnOnEquity,revenueGrowth,revenuePerShare,revenueQuarterlyGrowth,sector,shareHolderRightsRisk,sharesOutstanding,sharesPercentSharesOut,sharesShort,sharesShortPreviousMonthDate,sharesShortPriorMonth,shortPercentOfFloat,shortRatio,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,threeYearAverageReturn,totalAssets,totalCash,totalCashPerShare,totalDebt,totalRevenue,trailingEps,yield,ytdReturn
AXP,0.25207138,0.15635157,,,2.0,1.155249,,5.0,24.265,,10.0,108.29,1.94,1534291200,277.13,0.252,0.208,,0.0,,3.736,119115636736,USD,,706761939,8.04,13.468905,,55000.0,,,0.69457,21419000000,0.00269,0.84647006,Credit Services,,,1514678400,1128297600,10000/8753,,1,86400,,,1530316800,3291000064,1577750400,25,14352000000,0.24724,9.0,1.23,2,4.4628067,,0.10659,0.10659,1.925,buy,2.4,0.01931,0.16155,0.071,36.855,,Financial Services,4.0,861054016,0.0067000003,5794206,1531440000,5715868,0.0082,1.83,130.0,87.0,111.8,113.0,,,30122999808,34.984,57898000384,31879999488,3.789,,
AXS,-0.05914527,0.15635157,,,2.0,0.158985,,6.0,53.593,,4.0,55.45,0.6,1534291200,26.236,0.099,0.082,-71425000,-0.01429,-77.327,1.105,5523101184,USD,,81438024,5.13,10.808967,650468096,1647.0,,,0.10045,415084000,0.022839999,0.93512,Insurance - Property & Casualty,,,1514678400,1410480000,1/5,,1,86400,,,1530316800,-350417984,1577750400,10,67885000,-0.02258,4.0,2.38,2,1.0346501,,-0.0616,-0.0616,0.303,hold,2.8,-0.00303,-0.05523,0.155,59.995,,Financial Services,3.0,83557904,0.0134000005,1119167,1531440000,1419472,0.0137,2.42,70.0,58.0,62.2,62.0,,,1258350976,15.06,1378180992,4996678144,-4.207,,
AY,-0.017745852,0.15635157,,,,1.263212,,,17.304,,,20.64,2.512,1534291200,332.622,1.958,1.958,730440000,0.68561995,10.387,7.121,7586959360,USD,,75077760,1.0,20.64,442887616,185.0,,,0.98393,1012535000,0.41553003,0.55,Utilities - Regulated Electric,,,1514678400,,,,1,86400,,,1530316800,-57067000,1577750400,7,444548992,0.38944,,0.09,2,1.1927876,,-0.05356,-0.05356,2.443,buy,2.1,0.02508,-0.023670001,-0.016,10.631,,Utilities,,100217000,0.0023999999,239640,1531440000,341143,0.0041,1.06,27.0,20.0,24.0,24.0,,,788428992,7.867,6200845824,1065369024,-0.569,,
AZN,0.14428604,0.15635157,,,1.0,0.502447,,5.0,4.99,,8.0,37.925,0.724,1534291200,137.99,-0.283,-0.266,4476000256,0.20034,24.968,5.002,111758123008,USD,,2523382540,1.88,20.172873,3181625088,61100.0,,,0.80015,18328000000,7e-05,0.16985,Drug Manufacturers - Major,,,1514678400,1437955200,2/1,,1,86400,,,1530316800,2676999936,1577750400,5,3164999936,0.09117,7.0,1.9,3,7.6002007,,0.119820006,0.119820006,0.541,buy,1.8,0.020130001,0.17146999,0.021,8.8205,,Healthcare,1.0,1267000064,0.0047999998,9872510,1531440000,8887721,,2.96,45.0,37.0,39.89,38.46,,,3776999936,1.491,19694000128,22342000640,1.055,,
AZUL,-0.37327874,0.15635157,,,,,,,6.687,,,15.87,0.946,1534291200,133.823,,,280487488,0.12649,9.066,1.147,2542887936,BRL,,79943762,2.45,6.477551,-31499726,11122.0,,,0.24716999,1983615000,0.0,0.56560004,Airlines,,,1514678400,,,,1,86400,,,1530316800,177220544,1577750400,7,106903608,0.09433,,,3,2.3732617,,0.07992,0.07992,0.808,buy,1.6,0.0493,0.26127002,0.171,19.872,,Industrials,,338372000,0.032899998,4293141,1531440000,4273673,,3.99,35.0,25.2,29.31,30.0,,,414405056,3.674,1009398272,2217460992,1.584,,
BA,0.42092347,0.15635157,,,1.0,1.662047,,5.0,-2.502,,6.0,345.12,1.112,1534291200,,0.3,0.256,13056000000,0.13597,15.554,2.115,203079270400,USD,,532471541,17.61,19.597956,7561999872,140800.0,,,0.19129999,17326000000,0.00098,0.70212996,Aerospace & Defense,,,1514678400,865814400,2/1,,1,86400,,,1530316800,9541999616,1577750400,23,14113000448,0.11387999,4.0,1.14,2,,,0.099379994,0.099379994,0.293,buy,2.0,0.06726,,0.052,162.114,,Industrials,4.0,574508032,0.0076,4363111,1531440000,4883439,0.0074,1.52,515.0,334.0,411.48,415.0,,,9770000384,17.006,12117999616,96019996672,15.922,,
BABA,-0.10168904,0.15635157,,,,2.503778,,,23.15,,,156.77,1.443,1534291200,29.22,-0.415,-0.406,12824240128,0.30025,33.063,9.927,424008908800,CNY,,865693210,7.67,20.439375,14042006528,86833.0,,,0.52846,144023000000,0.5251,0.40473998,Specialty Retail,,,1522454400,,,,1,86400,,,1530316800,8814023680,1585612800,45,20583079936,0.21749,,42.92,2,6.7719226,,0.20687,0.20687,1.128,buy,1.7,0.056999996,0.13484,0.612,16.668,,Consumer Cyclical,,2571930112,0.040799998,141518165,1531440000,133752561,,5.18,293.94,161.42,230.35,229.17,,,28142952448,10.904,20990136320,42712305664,3.367,,
BANC,0.13352275,0.15635157,,,10.0,1.338654,,2.0,14.237,,6.0,19.775,,1534291200,,0.354,0.206,,0.0,,10.028,2869465344,USD,,45615960,1.21,16.342974,,722.0,,,0.0,304375000,0.02305,1.1567501,Banks - Regional - US,,,1514678400,,,,1,86400,,,1530316800,28489000,1577750400,9,230754000,0.19927,10.0,2.29,3,1.3889863,,0.18030001,0.18030001,,buy,2.3,0.00482,0.05001,0.077,5.664,,Financial Services,10.0,50181200,0.1452,7353337,1531440000,7479690,0.19530001,17.71,24.0,19.0,22.0,23.0,,,387376992,7.647,1979666944,286132000,0.593,,
BAX,0.16505909,0.15635157,,,1.0,1.092904,,8.0,16.6,,6.0,75.965,2.621,1534291200,39.441,0.308,0.294,2351000064,0.21372999,17.202,3.677,40442507264,USD,,497348259,3.3,23.019695,978750016,47000.0,,,0.43173,4573000000,0.00089,0.86329,Medical Instruments & Supplies,,,1514678400,1435708800,1841/1000,,1,86400,,,1530316800,919000000,1577750400,13,1971000064,0.14482,5.0,1.92,3,4.5762043,,0.08291,0.08291,1.765,buy,2.3,0.059369996,0.10192,0.091,20.352,,Healthcare,4.0,534265984,0.0088,4721321,1531440000,5075949,0.0094,1.52,90.0,68.0,79.62,80.0,,,2856999936,5.348,3497999872,11000000512,1.642,,
BBBY,-0.32646424,0.15635157,,,2.0,1.122299,,9.0,21.361,,10.0,18.535,1.859,1534291200,51.381,-0.396,-0.421,1030211968,0.08334,3.041,0.253,3132818176,USD,,131313496,1.98,9.361111,447826752,65000.0,,,0.35659,4443015000,0.03779,0.99351,Specialty Retail,,,1520035200,966211200,2/1,,1,86400,,,1527897600,393151008,1583193600,17,900049024,0.05764,8.0,-0.45,2,0.86770284,,0.03181,0.03181,0.389,hold,3.5,0.06412,0.141,0.004,89.635,,Consumer Cyclical,1.0,140130000,0.22219999,31143285,1531440000,29005351,0.2601,10.51,20.0,16.0,17.82,18.0,,,826958976,6.083,1492194048,12360826880,2.842,,
BBSI,0.31240726,0.15635157,,,5.0,0.281457,,8.0,11.609,,5.0,68.7669,0.931,1534291200,5.045,-0.007,0.01,35099000,0.037320003,14.21,0.53,498768864,USD,,6627979,5.12,13.431035,29512250,124212.0,,,0.62352,563218000,0.04434,0.82098,Staffing & Outsourcing Services,,,1514678400,1116547200,3/2,,1,86400,,,1530316800,27388000,1577750400,2,115170000,0.03115,7.0,1.18,2,5.923585,,0.02912,0.02912,0.573,buy,2.0,0.027780002,0.35863,0.027,128.783,,Industrials,3.0,7359920,0.010299999,75815,1531440000,80919,0.0108,1.7,100.0,87.0,93.5,93.5,,,34250000,4.654,4282000,940440000,3.529,,
BBU,0.35768747,0.15635157,,,,1.794,,,11.425,,,42.91,1.289,1534291200,119.798,,,1332999936,0.040409997,9.677,0.391,12898857984,USD,,66102823,5.68,7.554578,-141375008,26900.0,,,0.055809997,979000000,,,Conglomerates,,,1514678400,,,,1,86400,,,1530316800,-82000000,1577750400,3,805000000,0.02786,,0.05,2,3.7557986,,-0.00248,-0.00248,0.976,buy,1.7,0.03655,0.10945,0.802,255.165,,Industrials,,66185800,0.00029999999,23114,1531440000,14237,,1.27,54.0,47.0,49.67,48.0,,,2135000064,16.514,5936000000,32988000256,-0.634,,
BC,0.28770745,0.15635157,,,1.0,2.008508,,3.0,17.294,,3.0,68.72,1.698,1534291200,29.241,-0.318,-0.338,567400000,0.12307999,10.441,1.285,5924131840,USD,,86072341,5.26,13.064638,236924992,15116.0,,,0.26536,1234700000,0.01079,0.9668,Leisure,,,1514678400,1108512000,1/1,,1,86400,,,1530316800,154900000,1577750400,15,429700000,0.10017,2.0,0.96,2,3.9736323,,0.02473,0.02473,0.915,buy,1.8,0.08483,0.101610005,0.036,52.208,,Consumer Cyclical,2.0,86722800,0.0365,3165124,1531440000,4277102,0.0363,3.93,90.0,60.0,75.93,76.0,,,438800000,5.06,438900000,4609999872,1.286,,
BCBP,0.19547653,0.15635157,,,5.0,0.387427,,7.0,11.048,,9.0,14.75,,1534291200,,-0.375,-0.08,,0.0,,5.594,394415872,USD,,13964071,1.29,11.434109,,314.0,,,0.0,67020000,0.17334,0.31617,Banks - Regional - US,,,1514678400,1130457600,125/100,,1,86400,,,1530316800,10742000,1577750400,2,16424000,0.34624,7.0,1.43,2,1.3350832,,0.16312,0.16312,,buy,2.0,0.0053100004,0.07037,0.213,4.888,,Financial Services,3.0,15782700,0.012999999,205448,1531440000,219403,0.015800001,12.86,17.0,17.0,17.0,17.0,,,181424992,11.495,324128992,70505000,0.739,,
BEP,-0.13956755,0.15635157,,,,0.235685,,,20.123,,,30.6,0.777,1534291200,79.95,-0.83,-0.822,1708000000,0.61153,16.25,9.937,27755059200,USD,,68044413,0.34,90.0,572875008,,,,0.65127,1671000000,,,Utilities - Independent Power Producers,,,1514678400,,,,1,86400,,,1530316800,-70000000,1577750400,4,949000000,0.32402,,,3,1.5206481,,-0.02506,-0.02506,0.321,buy,1.8,0.01974,0.0049,0.076,8.935,,Utilities,,180264992,0.0011,343688,1531440000,257223,,2.98,37.0,34.5,35.63,35.5,,,301000000,0.963,10974000128,2792999936,-0.224,,
BG,-0.16884488,0.15635157,,,1.0,1.42416,,1.0,38.677,,1.0,63.35,1.495,1534291200,117.63,,,1176999936,0.02569,16.339,0.42,19231350784,USD,,140472333,5.57,11.373428,-1620249984,32000.0,,,0.04171,1799000000,0.0043599997,0.83582,Farm Products,,,1514678400,,,,1,86400,,,1530316800,-40000000,1577750400,9,-1023000000,0.01192,1.0,1.2,2,1.6379244,,-2.0000001e-05,-2.0000001e-05,0.345,buy,2.2,0.01604,0.0007,0.043,325.549,,Consumer Defensive,3.0,140066000,0.0234,3304159,1531440000,2184375,0.026500002,2.49,92.0,75.0,83.33,84.0,,,558000000,3.955,7980000256,45816000512,-0.254,,
BGCP,-0.0851711,0.15635157,,,1.0,0.794208,,9.0,2.924,,10.0,11.875,1.132,1534291200,119.316,-0.422,-0.335,,0.0,,1.748,6161147904,USD,,267593458,1.49,7.9697986,,9238.0,,,0.93668,3046550000,0.098629996,0.64472,Capital Markets,,,1514678400,,,,1,86400,,,1530316800,55543000,1577750400,2,630672000,0.044660002,10.0,0.71,3,4.0612173,,0.015800001,0.015800001,0.908,strong_buy,1.5,0.01668,0.069520004,0.133,11.671,,Financial Services,10.0,291996000,0.0134000005,4392642,1531440000,3730796,0.0171,2.07,17.0,16.5,16.75,16.75,,,620761984,1.899,2045639040,3525454080,0.162,,
BHF,-0.275231,0.15247464,,,2.0,,,2.0,112.17,,8.0,40.54,2.186,1534291200,65.607,,,-637000000,-0.08667,-16.74,1.451,10663460864,USD,,108185310,9.0,4.5044446,1096999936,1260.0,,,0.24747999,1865000000,0.00013,0.90496004,Insurance - Life,,,1514678400,,,,1,86400,,,1530316800,-581000000,1577750400,13,3088000000,-0.08898,8.0,0.82,2,0.3614157,,-0.079050004,-0.079050004,1.952,hold,3.0,-0.00185,-0.03858,-0.165,61.366,,Financial Services,10.0,119783000,0.0508,6086710,1531440000,6020259,0.063,5.63,58.0,35.0,49.0,49.0,,,3075000064,25.671,8856999936,7350000128,-4.851,,
BIP,-0.081119895,0.15247464,,,,0.856522,,,16.421,,,38.86,1.452,1534291200,89.321,,,2092000000,0.52274,13.543,7.079,28332124160,USD,,270474539,1.68,23.130953,362500000,,,,0.58296,2026000000,0.011849999,0.50990003,Utilities - Diversified,,,1514678400,1473897600,3/2,,1,86400,,,1530316800,176000000,1577750400,11,1532999936,0.34133,,0.71,2,2.366482,,0.05272,0.05272,1.381,buy,1.9,0.02989,0.07542,0.118,14.651,,Utilities,,276784992,0.0064999997,1798303,1531440000,1601409,,7.16,51.0,43.0,46.55,46.0,,,1080999936,3.906,10965000192,4001999872,0.644,,
BK,0.00076937675,0.15247464,,,1.0,0.900868,,5.0,37.965,,5.0,52.23,,1534291200,,0.17,0.131,,0.0,,-0.267,-4293892096,USD,,933368276,4.48,11.658482,,52000.0,,,0.0,15567000000,0.0,0.0,Asset Management,,,1514678400,1183334400,9434/10000,,1,86400,,,1530316800,4268000000,1577750400,18,8045000192,0.32593,3.0,1.54,2,1.3757408,,0.2778,0.2778,,hold,2.8,0.01263,0.10873,0.045,15.737,,Financial Services,2.0,999945024,0.015800001,15812769,1531440000,12411076,0.016,2.33,68.0,55.5,59.75,58.5,,,128968998912,128.976,68705001472,16080000000,4.16,,
BKE,0.5793103,0.15247464,,,2.0,0.698161,,9.0,8.353,,4.0,23.0,4.06,1534291200,,0.344,0.364,163902000,0.17982,5.281,0.95,865559552,USD,,27927745,1.95,11.794871,,3000.0,,,0.49818,451307000,0.41564,0.7115,Apparel Stores,,,1517616000,1389571200,10241/10000,,1,86400,,,1533340800,95936000,1580688000,1,,0.14817001,6.0,-1.14,2,2.753502,,0.10524999,0.10524999,2.489,hold,3.3,0.1509,0.22809,0.028,18.859,,Consumer Cyclical,4.0,48379200,0.19569999,9591212,1531440000,9809020,0.45209998,26.89,19.0,19.0,19.0,19.0,,,220548992,4.559,0,911456000,1.978,,
BKEP,-0.5652174,0.15247464,,,,0.967964,,,10.822,,,2.5,0.978,1534291200,,,-0.713,62705000,0.28518,-0.09,-0.026,-5619861,USD,,29981698,-0.08,-31.25,11746375,370.0,,,0.22559999,50892000,0.09854999,0.50841,Oil & Gas Midstream,,,1514678400,,,,1,86400,,,1530316800,-9364000,1577750400,5,49008000,0.14868,,-2.77,2,0.23101091,,0.071040004,0.071040004,0.682,buy,2.4,0.05548,,0.903,5.578,,Energy,,40387000,0.0021,86679,1531440000,115155,0.0033000002,0.41,4.0,3.0,3.2,3.0,,,1350000,0.033,349592000,219875008,-0.238,,
BLCM,-0.3960784,0.15247464,,,1.0,0.352408,,8.0,2.596,,9.0,6.08,10.231,1534291200,31.576,,,-82740000,0.0,-2.14,309.049,177085280,USD,,39129847,-2.43,-2.5020576,-42531500,137.0,,,0.0,-66342000,0.053150002,0.60655,Biotechnology,,,1514678400,,,,1,86400,,,1530316800,-92364000,1577750400,6,-68062000,-153.26527,9.0,,3,2.3420646,,0.0,0.0,10.034,strong_buy,1.3,-0.33251,-0.78526,,0.016,,Healthcare,8.0,43349000,0.0727,3152102,1531440000,3331312,0.1204,6.6,23.0,14.0,19.0,19.0,,,129381000,2.985,35535000,573000,-2.629,,
BLFS,3.223629,0.15247464,,,,2.231304,,,1.22,,,19.58,11.304,1534291200,,,,1497517,0.09924,223.475,22.177,334657056,USD,,8516631,0.29,67.51724,1783009,40.0,,,0.6494,6746473,0.33408,0.409,Medical Instruments & Supplies,,,1514678400,1390953600,1/14,,1,86400,,,1530316800,-145952,1577750400,4,1830705,0.07779,,,2,16.04918,,0.01763,0.01763,9.817,buy,1.8,0.04848,0.0201,1.024,1.073,,Healthcare,,16461700,0.0219,391109,1531440000,148047,0.0919,1.22,26.0,18.0,22.0,22.0,,,14166604,0.861,0,15090591,-0.01,,
BMA,-0.5877038,0.15247464,,,,1.051422,,,27.65,,,40.32,,1534291200,,0.37,0.546,,0.0,,2.444,3247044608,ARS,,44694649,8.74,4.613272,,8949.0,,,0.0,28505310000,0.00164,0.27041999,Banks - Regional - Latin America,,,1514678400,,,,1,86400,,,1530316800,444005088,1577750400,11,,0.50662,,0.25,2,1.4582279,,0.33421,0.33421,,buy,2.5,0.05274,0.28069,0.62,19.84,,Financial Services,,669662976,0.0064,426575,1531440000,295501,,1.51,145.0,51.2,86.93,81.0,,,491737472,7.343,866287168,1328526976,6.63,,
BMO,0.08444321,0.15247464,,,1.0,0.922821,,1.0,47.594,,1.0,81.69,,1534291200,,0.127,0.107,,0.0,,-2.335,-38702321664,CAD,,639270717,7.19,11.361613,,45200.0,,,0.0,21486000000,0.0002,0.49155998,Banks - Global,,,1509408000,984614400,2/1,,1,86400,,,1532995200,3602998784,1572480000,5,-9770869760,0.33043,1.0,3.0,2,1.7163928,,0.22591,0.22591,,hold,2.6,0.00676,0.11363,0.056,25.702,,Financial Services,1.0,640633984,0.0070999996,4515561,1531440000,4031622,,16.05,91.15,82.6,85.95,84.59,,,197217763328,308.187,103071473664,16577702912,5.562,,
BMY,-0.034274817,0.15247464,,,1.0,1.112566,,4.0,7.548,,5.0,60.49,1.405,1534291200,59.486,-0.59,-0.593,5970999808,0.27643,16.993,4.697,101463375872,USD,,1628727387,3.86,15.670985,3460124928,23700.0,,,0.70394,14859000000,0.00158,0.74271005,Drug Manufacturers - Major,,,1514678400,997142400,1000000/951777,,1,86400,,,1530316800,376000000,1577750400,18,5062000128,0.26125,4.0,1.54,3,8.014044,,0.01741,0.01741,1.186,buy,2.5,0.10679,0.029660001,0.109,13.211,,Healthcare,5.0,1631879936,0.0082,13372744,1531440000,12745858,0.0082,2.19,70.0,40.0,59.56,60.0,,,6074999808,3.723,7386999808,21600000000,0.225,,
BNS,-0.100489795,0.15247464,,,1.0,1.017083,,1.0,37.077,,3.0,57.68,,1534291200,,-0.071,-0.03,,0.0,,-1.353,-26013192192,CAD,,1221056849,5.89,9.79287,,96988.0,,,0.0,24906000000,0.00017000001,0.53991,Banks - Global,,,1509408000,1083196800,2/1,,1,86400,,,1532995200,6188918784,1572480000,4,-16991901696,0.42686,1.0,2.6,2,1.5556815,,0.32773,0.32773,,buy,1.8,0.0092,0.13609,-0.013,15.966,,Financial Services,1.0,1198569984,0.0053,6650506,1531440000,7014233,,10.91,74.01,69.67,71.51,71.17,,,192897630208,156.606,91838504960,19230527488,5.069,,
BOH,0.06027007,0.15247464,,,1.0,0.450277,,3.0,29.648,,1.0,83.39,,1534291200,,0.238,0.225,,0.0,,5.702,3562508800,USD,,41293581,5.68,14.681338,,2173.0,,,0.0,625755000,0.017,0.76945996,Banks - Regional - US,,,1514678400,882144000,2/1,,1,86400,,,1530316800,197592000,1577750400,9,205707008,0.43348998,1.0,1.75,2,2.8126686,,0.31624,0.31624,,hold,3.0,0.01159,0.16055,0.033,14.851,,Financial Services,2.0,42031200,0.048699997,2046775,1531440000,1807464,0.056999996,9.14,93.0,85.0,90.17,91.0,,,692972032,16.487,756380992,624814976,4.658,,
BPOP,0.2312975,0.15247464,,,1.0,0.855629,,3.0,51.219,,4.0,50.77,,1534291200,,1.911,1.908,,0.0,,-1.153,-1974228224,USD,,101162244,5.5,9.230909,,7958.0,,,0.0,1666758000,0.01249,0.88892,Banks - Regional - US,,,1514678400,1338336000,1/10,,1,86400,,,1530316800,285894016,1577750400,10,625753984,0.29014,4.0,2.22,2,0.9912337,,0.16914,0.16914,,buy,1.7,0.0065200003,0.05481,0.108,16.832,,Financial Services,6.0,102318000,0.0168,1715470,1531440000,1814580,0.017,2.67,61.0,54.0,57.8,58.0,,,9085800448,88.799,1869773952,1712316032,2.806,,
BR,0.70017385,0.15247464,,,1.0,0.557315,,2.0,9.409,,7.0,136.71,1.275,1534291200,96.262,0.102,0.105,806899968,0.18636,20.613,3.841,16632887296,USD,,115546945,5.11,26.753426,498212512,10000.0,,,0.26797,1160300000,0.44077,0.37282002,Business Services,,,1530316800,,,,1,86400,,,1530316800,427900000,1593475200,5,693600000,0.13739,5.0,2.16,2,14.529706,,0.09882,0.09882,1.131,hold,2.7,0.11521,0.40789002,-0.019,37.071,,Industrials,7.0,116325000,0.0229,2665334,1531440000,2953713,0.0257,2.98,150.0,110.0,132.6,136.0,,,264000000,2.27,1053400000,4329900032,3.56,,
BRFS,-0.6230552,0.15247464,,,9.0,0.920586,,2.0,2.926,,5.0,5.235,1.083,1534291200,250.187,,,469338752,0.052410003,19.586,1.027,9192584192,BRL,,707731572,0.11,47.59091,-362325024,,,,0.18351999,6904100000,0.0,0.10661,Packaged Foods,,,1514678400,1270684800,4/1,,1,86400,,,1530316800,-628115648,1577750400,6,359103072,-2.0000001e-05,3.0,0.69,2,1.7891319,,-0.07014,-0.07014,0.628,buy,2.3,-1.0000001e-05,-0.21862,0.019,11.06,,Consumer Defensive,1.0,811340032,0.0278,19233117,1531440000,21850291,,9.5,17.0,5.1,8.89,8.1,,,1622694272,2.0,6333475328,8954748928,-0.776,,
BRKS,0.33706188,0.15247464,,,1.0,1.303237,,2.0,10.409,,2.0,35.54,3.286,1534291200,27.552,0.286,0.309,135634000,0.16913,18.038,3.051,2446618880,USD,,66754590,1.72,20.66279,45117124,1661.0,,,0.40517,267904000,0.01597,1.00052,Semiconductor Equipment & Materials,,,1506729600,,,,1,86400,,,1530316800,123609000,1569801600,6,77601000,0.12534,3.0,2.08,2,3.414353,,0.15413,0.15413,2.293,buy,1.7,0.06835,0.18958001,0.23,11.412,,Technology,5.0,70634400,0.039100002,2761680,1531440000,2868342,0.051999997,4.52,56.0,32.0,43.5,42.5,,,221472000,3.237,196470000,801948032,1.748,,
BRO,0.32393765,0.15247464,,,1.0,0.878379,,6.0,10.252,,2.0,31.17,1.232,1534291200,30.619,0.13,0.118,588014016,0.30618998,15.28,4.679,8985100288,USD,,232590710,1.35,23.088888,208927008,8491.0,,,0.46515,862618000,0.23626,0.05998,Insurance Brokers,,,1514678400,1522281600,2/1,,1,86400,,,1530316800,428168000,1577750400,12,449300000,0.25105,1.0,2.52,2,3.0403824,,0.22296,0.22296,0.793,hold,3.0,0.05488,0.16188999,0.016,6.926,,Financial Services,1.0,279273984,0.0139999995,3904083,1531440000,3814552,0.0171,3.7,33.0,23.0,29.21,29.0,,,489088992,1.751,866958976,1920386048,1.507,,
BSET,-0.39231825,0.15247464,,,2.0,0.533331,,5.0,17.893,,2.0,21.65,1.989,1534291200,0.282,-0.259,-0.266,36515000,0.07942,5.482,0.435,200182976,USD,,9380840,1.95,,8787875,2618.0,,,0.60928,274924000,0.04551,0.75471,Home Furnishings & Fixtures,,,1511568000,738460800,5/4,,1,86400,,,1527292800,12929000,1574640000,1,26722000,0.05051,4.0,,2,1.2099704,,0.02812,0.02812,0.949,hold,3.0,0.05198,0.06821,0.025,43.044,,Consumer Cyclical,5.0,10735900,0.012200001,131027,1531440000,136435,0.0148,4.21,33.0,33.0,33.0,33.0,,,45674000,4.254,541000,459737984,1.2,,
BWXT,0.13772786,0.15247464,,,1.0,0.604248,,4.0,3.895,,3.0,61.23,2.879,1534291200,175.309,-0.016,-0.01,335207008,0.192,19.383,3.722,6497430016,USD,,99325730,2.85,21.484211,87007000,6100.0,,,0.2927,516876000,0.00522,0.97906,Aerospace & Defense,,,1514678400,1435708800,1398/1000,,1,86400,,,1530316800,157966000,1577750400,11,175359008,0.15948,4.0,1.45,2,15.720154,,0.09048,0.09048,2.738,buy,2.3,0.103360005,0.48514,0.071,17.549,,Industrials,8.0,99708600,0.0189,1887510,1531440000,1178590,0.0217,3.4,85.0,60.0,72.55,73.0,,,319448000,3.204,680755968,1745881984,1.571,,
CAJ,-0.110078454,0.15247464,,,1.0,0.741492,,10.0,23.781,,1.0,30.69,2.029,1534291200,15.817,0.132,0.123,5723055104,0.15439999,5.958,0.92,34100633600,JPY,,1041141106,2.07,14.826088,2277197056,197776.0,,,0.47751,1992691000000,0.0,0.01717,Business Equipment,,,1514678400,1156723200,3/2,,1,86400,,,1530316800,2292380416,1577750400,1,4052886528,0.091479994,7.0,14.96,2,1.290526,,0.06184,0.06184,1.202,underperform,4.0,0.04566,0.08851,0.014,34.317,,Industrials,1.0,1079750016,0.0004,670347,1531440000,442397,,1.31,30.0,30.0,30.0,30.0,,,5806009856,5.377,4384034304,37067550720,2.122,,
CALM,0.33069825,0.15247464,,,1.0,-0.238264,,10.0,19.603,,6.0,50.6,5.448,1534291200,0.637,,,237924000,0.15831,8.752,1.385,2082201216,USD,,30069224,2.58,19.612404,220718624,3419.0,,,0.24023001,361046000,0.3215,0.67003995,Packaged Foods,,,1527897600,1414972800,2/1,,1,86400,,,1527897600,125932000,1591056000,5,200415008,0.12236,10.0,-2.4,2,2.5812373,,0.08379,0.08379,3.866,hold,3.2,0.105270006,0.1402,0.614,31.082,,Consumer Defensive,10.0,43830500,0.09770001,4749524,1531440000,4871544,0.1919,12.54,55.0,40.0,48.0,51.0,,,331016992,6.807,6090000,1502931968,2.6,,
CATO,0.6250001,0.15247464,,,1.0,-0.078696,,5.0,13.87,,8.0,21.61,2.734,1534291200,,,,46996000,0.05526,5.939,0.328,279117504,USD,,21018682,1.3,16.623077,35672124,10500.0,,,0.36727002,296884000,0.044749998,0.82877,Apparel Stores,,,1517616000,1119916800,3/2,,1,86400,,,1533340800,16559000,1580688000,1,49041000,0.034,9.0,1.64,2,1.558039,,0.020079998,0.020079998,1.876,hold,3.0,0.033970002,0.04923,0.009,35.056,,Consumer Cyclical,10.0,22123400,0.0548,1353037,1531440000,1204302,0.0712,4.57,23.0,23.0,23.0,23.0,,,224899008,9.415,0,850496000,0.683,,
CB,-0.078566015,0.15247464,,,1.0,0.826573,,8.0,109.969,,1.0,135.56,0.362,1534291200,33.078,-0.004,-0.008,4461000192,0.13512999,17.031,2.301,75974803456,USD,,460025370,11.23,12.071238,2528250112,31000.0,,,0.22754999,7545000000,0.00612,0.88776,Insurance - Property & Casualty,,,1514678400,1145404800,2/1,,1,86400,,,1530316800,3839000064,1577750400,15,5059999744,0.12601,4.0,1.32,2,1.232711,,0.116289996,0.116289996,0.158,buy,2.2,0.01573,0.075780004,0.046,70.879,,Financial Services,7.0,463259008,0.012200001,5667728,1531440000,4551423,0.012200001,3.55,170.0,126.0,157.47,160.0,,,4171000064,9.004,16860000256,33013000192,8.173,,
